date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2016-01-14,sso,0,0,0.0,0.0,0,0,0,0,
2016-01-14,qld,1677157,0,31.66,0.0,6686088,0,-1677157,-6686088,
2016-01-14,gld,33546,33546,16.64,16.41,3512937,3455908,0,-57029,
2016-01-14,tlt,39733,39733,17.75,17.64,3748889,3713797,0,-35092,
2016-01-14,cash,0,0,33.95,65.95,7169736,13888246,0,6718510,
2016-02-02,sso,0,0,0.0,0.0,0,0,0,0,monthly
2016-02-02,qld,0,0,0.0,0.0,0,0,0,0,monthly
2016-02-02,gld,33546,29580,17.0,14.95,3624645,3197302,-3966,-427343,monthly
2016-02-02,tlt,39733,33433,17.85,15.26,3806483,3262355,-6300,-544128,monthly
2016-02-02,cash,0,0,65.14,69.79,13888246,14923505,0,1035259,monthly
2016-04-04,sso,0,987161,0.0,34.84,0,7528820,987161,7528820,monthly
2016-04-04,qld,0,0,0.0,0.0,0,0,0,0,monthly
2016-04-04,gld,29580,27828,15.94,14.96,3458789,3232222,-1752,-226567,monthly
2016-04-04,tlt,33433,32802,15.29,15.07,3317455,3256835,-631,-60620,monthly
2016-04-04,cash,0,0,68.77,35.14,14923505,7594868,0,-7328637,monthly
2016-04-05,sso,987161,991894,34.84,34.49,7528820,7415340,4733,-113480,daily
2016-04-05,qld,0,1665779,0.0,34.99,0,7521308,1665779,7521308,daily
2016-04-05,gld,27828,27909,14.96,15.27,3232222,3283773,81,51551,daily
2016-04-05,tlt,32802,32653,15.07,15.25,3256835,3277497,-149,20662,daily
2016-04-05,cash,0,0,35.14,0.0,7594868,125,0,-7594743,daily
2016-12-02,sso,991894,931887,37.25,34.94,8587276,8081078,-60007,-506198,monthly
2016-12-02,qld,1665779,1606902,36.28,34.99,8363514,8092642,-58877,-270872,monthly
2016-12-02,gld,27909,30982,13.5,15.02,3112969,3474321,3073,361352,monthly
2016-12-02,tlt,32653,37740,12.97,15.05,2989074,3480055,5087,490981,monthly
2016-12-02,cash,0,0,0.0,0.0,125,168,0,43,monthly
2017-03-02,sso,931887,920265,35.44,34.95,9681874,9454772,-11622,-227102,monthly
2017-03-02,qld,1606902,1470058,38.25,34.99,10448483,9464489,-136844,-983994,monthly
2017-03-02,gld,30982,34445,13.5,14.97,3688716,4050043,3463,361327,monthly
