Date,equity,position,drawdown_pct
2016-11-01,19521700,448189,-12.08
2016-11-02,19389451,448189,-12.67
2016-11-03,19369103,448189,-12.77
2016-11-04,19182602,448189,-13.61
2016-11-07,19447097,448189,-12.41
2016-11-08,19501353,448189,-12.17
2016-11-09,19518308,448189,-12.09
2016-11-10,19464054,448189,-12.34
2016-11-11,19345368,448189,-12.87
2016-11-14,19240248,448189,-13.35
2016-11-15,19325019,448189,-12.96
2016-11-16,19121566,448189,-13.88
2016-11-17,19267378,448189,-13.22
2016-11-18,19057139,448189,-14.17
2016-11-21,19219903,448189,-13.44
2016-11-22,19267378,448189,-13.22
2016-11-23,19199555,448189,-13.53
2016-11-25,19257205,448189,-13.27
2016-11-28,19155474,448189,-13.73
2016-11-29,19277551,448189,-13.18
2016-11-30,19257205,448189,-13.27
2016-12-01,19182602,448189,-13.61
2016-12-02,19230079,448189,-13.39
2016-12-05,19419971,448189,-12.54
2016-12-06,19552213,448189,-11.94
2016-12-07,19843837,448189,-10.63
2016-12-08,19826884,448189,-10.7
2016-12-09,19911655,448189,-10.32
2016-12-12,19823489,448189,-10.72
2016-12-13,20037120,448189,-9.76
2016-12-14,19742110,448189,-11.09
2016-12-15,19698027,448189,-11.28
2016-12-16,19711588,448189,-11.22
2016-12-19,19681072,448189,-11.36
2016-12-20,19748893,448189,-11.05
2016-12-21,19754368,448189,-11.03
2016-12-22,19709832,448189,-11.23
2016-12-23,19761226,448189,-11.0
2016-12-27,19737242,448189,-11.11
2016-12-28,19661872,448189,-11.45
2016-12-29,19709832,448189,-11.23
2016-12-30,19778354,448189,-10.92
2017-01-03,19901692,448189,-10.37
2017-01-04,20127808,448189,-9.35
2017-01-05,20299108,448189,-8.58
2017-01-06,20230586,448189,-8.89
2017-01-09,20199754,448189,-9.02
2017-01-10,20203178,448189,-9.01
2017-01-11,20309385,448189,-8.53
2017-01-12,20340220,448189,-8.39
2017-01-13,20415596,448189,-8.05
2017-01-17,20340220,448189,-8.39
