date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2022-01-26,cash,0,0,0.0,33.59,162,16715766,0,16715604,
2022-03-02,spy,43383,43358,35.02,35.66,17596955,17910345,-25,313390,monthly
2022-03-02,qqq,0,0,0.0,0.0,0,0,0,0,monthly
2022-03-02,gld,47380,41433,17.13,14.83,8605155,7446752,-5947,-1158403,monthly
2022-03-02,tlt,60463,62191,14.59,14.5,7329046,7280817,1728,-48229,monthly
2022-03-02,cash,0,0,33.27,35.02,16715766,17586034,0,870268,monthly
2022-05-02,spy,43358,0,35.07,0.0,16903757,0,-43358,-16903757,
2022-05-02,qqq,0,0,0.0,0.0,0,0,0,0,
2022-05-02,gld,41433,41433,15.21,15.02,7329912,7194011,0,-135901,
2022-05-02,tlt,62191,62191,13.24,13.09,6382547,6271912,0,-110635,
2022-05-02,cash,0,0,36.48,71.89,17586034,34441945,0,16855911,
2022-05-03,spy,0,0,0.0,0.0,0,0,0,0,monthly
2022-05-03,qqq,0,0,0.0,0.0,0,0,0,0,monthly
2022-05-03,gld,41433,41388,15.02,15.02,7194011,7205236,-45,11225,monthly
2022-05-03,tlt,62191,71088,13.09,15.05,6271912,7217500,8897,945588,monthly
2022-05-03,cash,0,0,71.89,69.93,34441945,33535514,0,-906431,monthly
2023-02-02,spy,0,0,0.0,0.0,0,0,0,0,monthly
2023-02-02,qqq,0,0,0.0,0.0,0,0,0,0,monthly
2023-02-02,gld,44821,39605,16.96,14.72,8142630,7045729,-5216,-1096901,monthly
2023-02-02,tlt,81561,75843,16.14,15.07,7746153,7212416,-5718,-533737,monthly
2023-02-02,cash,0,0,66.9,70.21,32117541,33604355,0,1486814,monthly
2023-03-22,spy,42323,43190,34.3,34.65,16246678,16296876,867,50198,daily
2023-03-22,qqq,0,54224,0.0,34.68,0,16309746,54224,16309746,daily
2023-03-22,gld,41022,39392,15.62,15.36,7399137,7226068,-1630,-173069,daily
2023-03-22,tlt,76696,76896,14.96,15.31,7087407,7200635,200,113228,daily
2023-03-22,cash,0,0,35.12,0.0,16639561,142,0,-16639419,daily
2023-07-05,spy,43190,42685,35.41,35.05,18513311,18269633,-505,-243678,monthly
2023-07-05,qqq,54224,50194,37.79,35.08,19755725,18286952,-4030,-1468773,monthly
2023-07-05,gld,39392,43901,13.45,14.98,7030290,7807353,4509,777063,monthly
2023-07-05,tlt,76896,86372,13.35,14.9,6980578,7766299,9476,785721,monthly
2023-07-05,cash,0,0,0.0,0.0,142,39,0,-103,monthly
2023-11-02,spy,42685,42560,35.1,35.09,17487150,17770088,-125,282938,monthly
2023-11-02,qqq,50194,49578,35.44,35.06,17654638,17754532,-616,99894,monthly
2023-11-02,gld,43901,40721,16.17,14.8,8056272,7497550,-3180,-558722,monthly
2023-11-02,tlt,86372,97283,13.28,15.05,6617704,7623611,10911,1005907,monthly
2023-11-02,cash,0,0,0.0,0.0,39,69,0,30,monthly
2024-03-04,spy,42560,41580,35.82,34.96,21242314,20730926,-980,-511388,monthly
2024-03-04,qqq,49578,47144,36.8,34.87,21823600,20678139,-2434,-1145461,monthly
2024-03-04,gld,40721,46063,13.25,15.23,7854673,9028808,5342,1174135,monthly
2024-03-04,tlt,97283,103288,14.13,14.94,8380370,8861875,6005,481505,monthly
2024-03-04,cash,0,0,0.0,0.0,69,276,0,207,monthly
2024-05-02,spy,41580,41709,34.89,35.06,20310261,20563834,129,253573,monthly
2024-05-02,qqq,47144,48845,33.77,35.17,19656265,20625412,1701,969147,monthly
2024-05-02,gld,46063,40781,16.92,14.82,9847808,8691654,-5282,-1156154,monthly
2024-05-02,tlt,103288,107399,14.43,14.95,8397948,8769666,4111,371718,monthly
2024-05-02,cash,0,0,0.0,0.0,276,843,0,567,monthly
2025-01-03,spy,41709,41108,35.51,35.14,24036076,23985933,-601,-50143,monthly
2025-01-03,qqq,48845,46729,36.59,35.28,24765200,24080083,-2116,-685117,monthly
2025-01-03,gld,40781,41366,14.79,14.76,10008472,10072207,585,63735,monthly
2025-01-03,tlt,107399,122825,13.11,14.82,8871816,10113658,15426,1241842,monthly
2025-01-03,cash,0,0,0.0,0.0,843,232,0,-611,monthly
2025-04-02,spy,41108,42536,33.83,35.04,22798995,23740275,1428,941280,monthly
2025-04-02,qqq,46729,50174,32.62,35.09,21982393,23775265,3445,1792872,monthly
2025-04-02,gld,41366,35147,17.65,14.95,11895620,10127959,-6219,-1767661,monthly
2025-04-02,tlt,122825,115968,15.89,14.92,10709938,10105397,-6857,-604541,monthly
2025-04-02,cash,0,0,0.0,0.0,232,694,0,462,monthly
2025-04-04,spy,42536,42536,34.57,33.65,22570335,21249001,0,-1321334,
2025-04-04,qqq,50174,0,34.46,0.0,22502492,0,-50174,-22502492,
2025-04-04,gld,35147,35147,15.42,15.57,10066804,9831318,0,-235486,
2025-04-04,tlt,115968,115968,15.55,16.25,10151820,10262346,0,110526,
2025-04-04,cash,0,0,0.0,34.54,694,21812402,0,21811708,
2025-04-07,spy,42536,0,33.65,0.0,21249001,0,-42536,-21249001,
2025-04-07,qqq,0,0,0.0,0.0,0,0,0,0,
2025-04-07,gld,35147,35147,15.57,15.54,9831318,9620085,0,-211233,
2025-04-07,tlt,115968,115968,16.25,16.08,10262346,9952875,0,-309471,
2025-04-07,cash,0,0,34.54,68.38,21812402,42323039,0,20510637,
2025-05-02,spy,0,0,0.0,0.0,0,0,0,0,monthly
2025-05-02,qqq,0,0,0.0,0.0,0,0,0,0,monthly
2025-05-02,gld,35147,31598,16.7,15.06,10454826,9415572,-3549,-1039254,monthly
2025-05-02,tlt,115968,110635,15.71,14.85,9838627,9284581,-5333,-554046,monthly
2025-05-02,cash,0,0,67.59,70.09,42323039,43831252,0,1508213,monthly
2025-05-16,spy,0,37221,0.0,35.11,0,21866056,37221,21866056,daily
2025-05-16,qqq,0,41990,0.0,35.0,0,21792720,41990,21792720,daily
2025-05-16,gld,31598,31398,15.09,14.84,9411148,9238547,-200,-172601,daily
2025-05-16,tlt,110635,113560,14.61,15.05,9108900,9374711,2925,265811,daily
2025-05-16,cash,0,0,70.3,0.0,43831252,568,0,-43830684,daily
2025-12-02,spy,37221,37850,34.41,34.98,25176971,25649861,629,472890,monthly
2025-12-02,qqq,41990,41595,35.33,35.19,25849027,25806260,-395,-42767,monthly
2025-12-02,gld,31398,28139,16.73,14.86,12237370,10896546,-3259,-1340824,monthly
2025-12-02,tlt,113560,125941,13.52,14.97,9894011,10977660,12381,1083649,monthly
2025-12-02,cash,0,0,0.0,0.0,568,21,0,-547,monthly
2026-01-30,spy,37850,39024,33.95,35.73,26197866,26929889,1174,732023,daily
2026-01-30,qqq,41595,42970,33.88,35.41,26148169,26688102,1375,539933,daily
2026-01-30,gld,28139,23023,18.08,13.59,13954129,10244084,-5116,-3710045,daily
2026-01-30,tlt,125941,134084,14.09,15.27,10872717,11510982,8143,638265,daily
2026-01-30,cash,0,0,0.0,0.0,21,797,0,776,daily
2026-02-03,spy,39024,37974,35.97,34.69,27063768,26112898,-1050,-950870,monthly
2026-02-03,qqq,42970,42116,35.71,34.45,26871353,25932657,-854,-938696,monthly
2026-02-03,gld,23023,26223,13.07,15.83,9833814,11912846,3200,2079032,monthly
2026-02-03,tlt,134084,131846,15.25,15.03,11478093,11313897,-2238,-164196,monthly
2026-02-03,cash,0,0,0.0,0.0,797,37,0,-760,monthly
2026-03-03,spy,37974,38947,34.14,35.2,25993606,26424648,973,431042,monthly
2026-03-03,qqq,42116,43911,33.59,35.15,25578066,26382714,1795,804648,monthly
2026-03-03,gld,26223,23195,16.87,14.47,12849270,10858507,-3028,-1990763,monthly
2026-03-03,tlt,131846,128409,15.4,15.18,11724407,11395835,-3437,-328572,monthly
2026-03-03,cash,0,0,0.0,0.0,37,766,0,729,monthly
