Date,equity,cash,rebalanced,tqqq_value,tqqq_weight,tqqq_signal,gld_value,gld_weight,gld_signal,tlt_value,tlt_weight,tlt_signal,drawdown_pct
2011-03-31,23606092,4632983,False,14019268,0.5939,buy,4953841,0.2099,buy,0,0.0,sell,-4.25
2011-04-01,23604123,4632983,False,14040676,0.5948,buy,4930464,0.2089,buy,0,0.0,sell,-4.26
2011-04-04,23499965,4632983,False,13913849,0.5921,buy,4953133,0.2108,buy,0,0.0,sell,-4.68
2011-04-05,23420132,4632983,False,13755738,0.5873,buy,5031411,0.2148,buy,0,0.0,sell,-5.0
2011-04-06,23535582,4632983,False,13859499,0.5889,buy,5043100,0.2143,buy,0,0.0,sell,-4.53
2011-04-07,23536872,4632983,False,13856185,0.5887,buy,5047704,0.2145,buy,0,0.0,sell,-4.53
2011-04-08,23370083,4632983,False,13648662,0.584,buy,5088437,0.2177,buy,0,0.0,sell,-5.21
2011-04-11,23210408,4632983,False,13525116,0.5827,buy,5052309,0.2177,buy,0,0.0,sell,-5.85
2011-04-12,22907082,4632983,False,13258273,0.5788,buy,5015826,0.219,buy,0,0.0,sell,-7.08
2011-04-13,23233609,4632983,False,13574528,0.5843,buy,5026098,0.2163,buy,0,0.0,sell,-5.76
2011-04-14,23227127,4632983,False,13500394,0.5812,buy,5093750,0.2193,buy,0,0.0,sell,-5.79
2011-04-15,23183757,4632983,False,13413103,0.5786,buy,5137671,0.2216,buy,0,0.0,sell,-5.96
2011-04-18,22956334,4632983,False,13154511,0.573,buy,5168840,0.2252,buy,0,0.0,sell,-6.88
2011-04-19,23193518,4632983,False,13391695,0.5774,buy,5168840,0.2229,buy,0,0.0,sell,-5.92
2011-04-20,24104843,4632983,False,14282830,0.5925,buy,5189030,0.2153,buy,0,0.0,sell,-2.23
2011-04-21,24475731,4632983,False,14645217,0.5984,buy,5197531,0.2124,buy,0,0.0,sell,-0.72
2011-04-25,24589034,4632983,False,14753916,0.6,buy,5202135,0.2116,buy,0,0.0,sell,-0.26
2011-04-26,24825333,4632983,False,15007570,0.6045,buy,5184780,0.2089,buy,0,0.0,sell,0.0
2011-04-27,25236568,4632983,False,15318921,0.607,buy,5284664,0.2094,buy,0,0.0,sell,0.0
2011-04-28,25235463,4632983,False,15295855,0.6061,buy,5306625,0.2103,buy,0,0.0,sell,-0.0
2011-04-29,25251649,4632983,False,15221721,0.6028,buy,5396945,0.2137,buy,0,0.0,sell,0.0
2011-05-02,25099873,4632983,False,15139368,0.6032,buy,5327522,0.2123,buy,0,0.0,sell,-0.6
2011-05-03,24853760,4632983,False,14912027,0.6,buy,5308750,0.2136,buy,0,0.0,sell,-1.58
2011-05-04,24690316,4632983,False,14824737,0.6004,buy,5232596,0.2119,buy,0,0.0,sell,-2.22
2011-05-05,24317090,4632983,False,14602400,0.6005,buy,5081707,0.209,buy,0,0.0,sell,-3.7
2011-05-06,24508703,4632983,False,14729194,0.601,buy,5146526,0.21,buy,0,0.0,sell,-2.94
2011-05-09,24742178,4632983,False,14888995,0.6018,buy,5220200,0.211,buy,0,0.0,sell,-2.02
2011-05-10,25142767,4632983,False,15271166,0.6074,buy,5238618,0.2084,buy,0,0.0,sell,-0.43
2011-05-11,24765117,4632983,False,14941688,0.6033,buy,5190447,0.2096,buy,0,0.0,sell,-1.93
2011-05-12,25030451,4632983,False,15205251,0.6075,buy,5192218,0.2074,buy,0,0.0,sell,-0.88
2011-05-13,24457823,4632983,False,14666625,0.5997,buy,5158215,0.2109,buy,0,0.0,sell,-3.14
2011-05-16,23685928,4632983,False,13903940,0.587,buy,5149005,0.2174,buy,0,0.0,sell,-6.2
2011-05-17,23777284,4632983,False,14017611,0.5895,buy,5126691,0.2156,buy,0,0.0,sell,-5.84
2011-05-18,24148724,4632983,False,14358589,0.5946,buy,5157152,0.2136,buy,0,0.0,sell,-4.37
2011-05-19,24274040,4632983,False,14482135,0.5966,buy,5158923,0.2125,buy,0,0.0,sell,-3.87
2011-05-20,24019677,4632983,False,14162598,0.5896,buy,5224096,0.2175,buy,0,0.0,sell,-4.88
2011-05-23,23417270,4632983,False,13548149,0.5786,buy,5236139,0.2236,buy,0,0.0,sell,-7.26
2011-05-24,23188911,4632983,False,13292871,0.5732,buy,5263058,0.227,buy,0,0.0,sell,-8.17
2011-05-25,23336793,4632983,False,13441106,0.576,buy,5262704,0.2255,buy,0,0.0,sell,-7.58
2011-05-26,23576072,4632983,False,13693136,0.5808,buy,5249952,0.2227,buy,0,0.0,sell,-6.64
2011-05-27,23832735,4632983,False,13897379,0.5831,buy,5302374,0.2225,buy,0,0.0,sell,-5.62
2011-05-31,24499376,4632983,False,14566145,0.5946,buy,5300249,0.2163,buy,0,0.0,sell,-2.98
2011-06-01,23578268,4632983,False,13635473,0.5783,buy,5309812,0.2252,buy,0,0.0,buy,-6.63
2011-06-02,23594055,20,True,14225178,0.6029,buy,4701924,0.1993,buy,4666933,0.1978,buy,-6.56
2011-06-03,22997647,20,False,13579326,0.5905,buy,4724569,0.2054,buy,4693732,0.2041,buy,-8.93
2011-06-06,22642224,20,False,13251295,0.5852,buy,4732746,0.209,buy,4658162,0.2057,buy,-10.33
2011-06-07,22584918,20,False,13174435,0.5833,buy,4730859,0.2095,buy,4679604,0.2072,buy,-10.56
2011-06-08,22318657,20,False,12890816,0.5776,buy,4711674,0.2111,buy,4716147,0.2113,buy,-11.62
2011-06-09,22379651,20,False,12947223,0.5785,buy,4735262,0.2116,buy,4697145,0.2099,buy,-11.37
2011-06-10,21779623,20,False,12352657,0.5672,buy,4693747,0.2155,buy,4733199,0.2173,buy,-13.75
2011-06-13,21718040,20,False,12361182,0.5692,buy,4647514,0.214,buy,4709323,0.2168,buy,-13.99
2011-06-14,22134788,20,False,12820761,0.5792,buy,4675820,0.2112,buy,4638186,0.2095,buy,-12.34
2011-06-15,21532729,20,False,12120255,0.5629,buy,4689973,0.2178,buy,4722482,0.2193,buy,-14.73
2011-06-16,21380332,20,False,11951135,0.559,buy,4685256,0.2191,buy,4743922,0.2219,buy,-15.33
2011-06-17,21299566,20,False,11862278,0.5569,buy,4715763,0.2214,buy,4721505,0.2217,buy,-15.65
2011-06-20,21465440,20,False,12019470,0.5599,buy,4718593,0.2198,buy,4727356,0.2202,buy,-14.99
2011-06-21,22268734,20,False,12820761,0.5757,buy,4741553,0.2129,buy,4706400,0.2113,buy,-11.81
2011-06-22,21990150,20,False,12532020,0.5699,buy,4748787,0.216,buy,4709323,0.2142,buy,-12.92
2011-06-23,22289697,20,False,12878853,0.5778,buy,4665441,0.2093,buy,4745382,0.2129,buy,-11.73
2011-06-24,21525998,20,False,12200552,0.5668,buy,4600023,0.2137,buy,4725403,0.2195,buy,-14.75
2011-06-27,22037406,20,False,12793434,0.5805,buy,4583354,0.208,buy,4660598,0.2115,buy,-12.73
2011-06-28,22589974,20,False,13367479,0.5917,buy,4599394,0.2036,buy,4623081,0.2047,buy,-10.54
2011-06-29,22756273,20,False,13534915,0.5948,buy,4628958,0.2034,buy,4592380,0.2018,buy,-9.88
2011-06-30,23226125,20,False,14049183,0.6049,buy,4591846,0.1977,buy,4585076,0.1974,buy,-8.02
2011-07-01,23836110,20,False,14700157,0.6167,buy,4558193,0.1912,buy,4577740,0.1921,buy,-5.61
2011-07-05,24143109,20,False,14911969,0.6176,buy,4643111,0.1923,buy,4588008,0.19,buy,-4.39
2011-07-06,24365745,20,False,15070880,0.6185,buy,4683369,0.1922,buy,4611476,0.1893,buy,-3.51
2011-07-07,24969569,20,False,15680846,0.628,buy,4690916,0.1879,buy,4597786,0.1841,buy,-1.12
2011-07-08,24939360,20,False,15551016,0.6236,buy,4725513,0.1895,buy,4662812,0.187,buy,-1.24
2011-07-11,24217648,20,False,14717241,0.6077,buy,4767657,0.1969,buy,4732730,0.1954,buy,-4.09
2011-07-12,23912063,20,False,14358411,0.6005,buy,4804769,0.2009,buy,4748862,0.1986,buy,-5.3
2011-07-13,24159748,20,False,14549806,0.6022,buy,4847857,0.2007,buy,4762065,0.1971,buy,-4.32
2011-07-14,23603743,20,False,14049183,0.5952,buy,4860437,0.2059,buy,4694103,0.1989,buy,-6.53
2011-07-15,24191039,20,False,14607898,0.6039,buy,4881195,0.2018,buy,4701926,0.1944,buy,-4.2
2011-07-18,23947726,20,False,14366971,0.5999,buy,4924283,0.2056,buy,4656452,0.1944,buy,-5.16
2011-07-19,24997637,20,False,15380143,0.6153,buy,4864212,0.1946,buy,4753262,0.1901,buy,-1.01
2011-07-20,24768898,20,False,15164859,0.6123,buy,4906985,0.1981,buy,4697034,0.1896,buy,-1.91
2011-07-21,25002838,20,False,15472402,0.6188,buy,4869558,0.1948,buy,4660858,0.1864,buy,-0.99
2011-07-22,25558676,20,False,15952469,0.6242,buy,4910130,0.1921,buy,4696057,0.1837,buy,0.0
2011-07-25,25451769,20,False,15858525,0.6231,buy,4948500,0.1944,buy,4644724,0.1825,buy,-0.42
2011-07-26,25584210,20,False,15945663,0.6233,buy,4962024,0.1939,buy,4676502,0.1828,buy,0.0
2011-07-27,24356836,20,False,14736044,0.605,buy,4943783,0.203,buy,4676990,0.192,buy,-4.8
2011-07-28,24457107,20,False,14814622,0.6057,buy,4947872,0.2023,buy,4694593,0.192,buy,-4.41
2011-07-29,24436999,20,False,14671111,0.6004,buy,4978379,0.2037,buy,4787489,0.1959,buy,-4.48
2011-08-01,24269186,20,False,14472911,0.5963,buy,4960452,0.2044,buy,4835803,0.1993,buy,-5.14
2011-08-02,23435310,20,False,13374320,0.5707,buy,5079966,0.2168,buy,4981004,0.2125,buy,-8.4
2011-08-03,23791016,20,False,13721153,0.5767,buy,5079022,0.2135,buy,4990821,0.2098,buy,-7.01
2011-08-04,22074458,20,False,11853754,0.537,buy,5052289,0.2289,buy,5168396,0.2341,buy,-13.72
2011-08-05,21698826,20,False,11592340,0.5342,buy,5087199,0.2344,buy,5019267,0.2313,buy,-15.19
2011-08-08,19989612,20,False,9555786,0.478,sell,5256091,0.2629,buy,5177715,0.259,buy,-21.87
2011-08-09,20392747,12341504,True,0,0.0,sell,4050855,0.1986,buy,4000387,0.1962,buy,-20.29
2011-08-10,20655199,12341504,False,0,0.0,sell,4194285,0.2031,buy,4119410,0.1994,buy,-19.27
2011-08-11,20355365,12341504,False,0,0.0,sell,4102269,0.2015,buy,3911593,0.1922,buy,-20.44
2011-08-12,20414084,12341504,False,0,0.0,sell,4083529,0.2,buy,3989051,0.1954,buy,-20.21
2011-08-15,20417616,12341504,False,0,0.0,sell,4127495,0.2022,buy,3948617,0.1934,buy,-20.19
2011-08-16,20533922,12341504,False,0,0.0,sell,4178428,0.2035,buy,4013990,0.1955,buy,-19.74
2011-08-17,20616216,12341504,False,0,0.0,sell,4190440,0.2033,buy,4084272,0.1981,buy,-19.42
2011-08-18,20779383,12341504,False,0,0.0,sell,4269723,0.2055,buy,4168156,0.2006,buy,-18.78
2011-08-19,20866586,12341504,False,0,0.0,sell,4323299,0.2072,buy,4201784,0.2014,buy,-18.44
2011-08-22,20967483,12341504,False,0,0.0,sell,4434775,0.2115,buy,4191204,0.1999,buy,-18.05
2011-08-23,20743418,12341504,False,0,0.0,sell,4268522,0.2058,buy,4133392,0.1993,buy,-18.92
2011-08-24,20481276,12341504,False,0,0.0,sell,4123891,0.2013,buy,4015881,0.1961,buy,-19.95
2011-08-25,20541788,12341504,False,0,0.0,sell,4140949,0.2016,buy,4059335,0.1976,buy,-19.71
2011-08-26,20704604,12341504,False,0,0.0,sell,4263717,0.2059,buy,4099383,0.198,buy,-19.07
2011-08-29,20561918,12341504,False,0,0.0,sell,4177707,0.2032,buy,4042707,0.1966,buy,-19.63
2011-08-30,20752081,12341504,False,0,0.0,sell,4302878,0.2073,buy,4107699,0.1979,buy,-18.89
2011-08-31,20655442,12341504,False,0,0.0,sell,4269723,0.2067,buy,4044215,0.1958,buy,-19.26
2011-09-01,20744776,12341504,False,0,0.0,sell,4273327,0.206,buy,4129945,0.1991,buy,-18.92
2011-09-02,21007957,12341504,False,0,0.0,sell,4402341,0.2096,buy,4264112,0.203,buy,-17.89
2011-09-06,21044133,12341504,False,0,0.0,sell,4394172,0.2088,buy,4308456,0.2047,buy,-17.75
2011-09-07,20822062,12341504,False,0,0.0,sell,4254347,0.2043,buy,4226211,0.203,buy,-18.61
2011-09-08,20973601,12341504,False,0,0.0,sell,4367985,0.2083,buy,4264112,0.2033,buy,-18.02
2011-09-09,20992416,12341504,False,0,0.0,sell,4341317,0.2068,buy,4309595,0.2053,buy,-17.95
2011-09-12,20900143,12341504,False,0,0.0,sell,4244497,0.2031,buy,4314142,0.2064,buy,-18.31
2011-09-13,20883671,12341504,False,0,0.0,sell,4289423,0.2054,buy,4252743,0.2036,buy,-18.37
2011-09-14,20887722,12341504,False,0,0.0,sell,4257470,0.2038,buy,4288747,0.2053,buy,-18.36
2011-09-15,20754646,12341504,False,0,0.0,sell,4189960,0.2019,buy,4223183,0.2035,buy,-18.88
2011-09-16,20824506,12341504,False,0,0.0,sell,4229121,0.2031,buy,4253882,0.2043,buy,-18.6
2011-09-19,20840265,12341504,False,0,0.0,sell,4163773,0.1998,buy,4334988,0.208,buy,-18.54
2011-09-20,20917795,12341504,False,0,0.0,sell,4223114,0.2019,buy,4353176,0.2081,buy,-18.24
2011-09-21,21009199,12341504,False,0,0.0,sell,4170500,0.1985,buy,4497196,0.2141,buy,-17.88
2011-09-22,21069161,12341504,False,0,0.0,sell,4061426,0.1928,buy,4666231,0.2215,buy,-17.65
2011-09-23,20760137,12341504,False,0,0.0,sell,3839195,0.1849,buy,4579438,0.2206,buy,-18.86
2011-09-26,20633277,12341504,False,0,0.0,sell,3785860,0.1835,buy,4505913,0.2184,buy,-19.35
2011-09-27,20637575,12341504,False,0,0.0,sell,3859136,0.187,buy,4436935,0.215,buy,-19.33
2011-09-28,20530110,12341504,False,0,0.0,sell,3753186,0.1828,buy,4435421,0.216,buy,-19.75
2011-09-29,20596366,12341504,False,0,0.0,sell,3788742,0.184,buy,4466119,0.2168,buy,-19.5
2011-09-30,20717197,12341504,False,0,0.0,sell,3797391,0.1833,buy,4578302,0.221,buy,-19.02
2011-10-03,20912867,12341504,False,0,0.0,sell,3867064,0.1849,buy,4704299,0.2249,buy,-18.26
2011-10-04,20773429,12547742,True,0,0.0,sell,4095330,0.1971,buy,4130357,0.1988,buy,-18.8
2011-10-05,20790976,12547742,False,0,0.0,sell,4142612,0.1993,buy,4100622,0.1972,buy,-18.74
2011-10-06,20742049,12547742,False,0,0.0,sell,4169370,0.201,buy,4024937,0.194,buy,-18.93
2011-10-07,20678282,12547742,False,0,0.0,sell,4135337,0.2,buy,3995202,0.1932,buy,-19.18
2011-10-10,20728108,12547742,False,0,0.0,sell,4241591,0.2046,buy,3938774,0.19,buy,-18.98
2011-10-11,20684534,12547742,False,0,0.0,sell,4211196,0.2036,buy,3925596,0.1898,buy,-19.15
2011-10-12,20657563,12547742,False,0,0.0,sell,4241331,0.2053,buy,3868490,0.1873,buy,-19.26
2011-10-13,20671147,12547742,False,0,0.0,sell,4216392,0.204,buy,3907013,0.189,buy,-19.2
2011-10-14,20642957,12547742,False,0,0.0,buy,4244968,0.2056,buy,3850246,0.1865,buy,-19.31
2011-10-17,20254163,75,True,11946841,0.5898,buy,4109082,0.2029,buy,4198165,0.2073,buy,-20.83
2011-10-18,20641701,75,False,12380166,0.5998,buy,4089373,0.1981,buy,4172087,0.2021,buy,-19.32
2011-10-19,19876688,75,False,11666379,0.5869,buy,4039595,0.2032,buy,4170639,0.2098,buy,-22.31
2011-10-20,19645787,75,False,11518238,0.5863,buy,3986532,0.2029,buy,4140941,0.2108,buy,-23.21
2011-10-21,20055896,75,False,11927947,0.5947,buy,4030751,0.201,buy,4097123,0.2043,buy,-21.61
2011-10-24,20845945,75,False,12673213,0.6079,buy,4068653,0.1952,buy,4104003,0.1969,buy,-18.52
2011-10-25,20347209,75,False,11954702,0.5875,buy,4184128,0.2056,buy,4208303,0.2068,buy,-20.47
2011-10-26,20272194,75,False,11907467,0.5874,buy,4229863,0.2087,buy,4134788,0.204,buy,-20.76
2011-10-27,21145958,75,False,12867067,0.6085,buy,4284189,0.2026,buy,3994626,0.1889,buy,-17.35
2011-10-28,21232252,75,False,12909579,0.608,buy,4285958,0.2019,buy,4036641,0.1901,buy,-17.01
2011-10-31,20694982,75,False,12269846,0.5929,buy,4228347,0.2043,buy,4196714,0.2028,buy,-19.11
2011-11-01,19886355,75,False,11319725,0.5692,buy,4229358,0.2127,buy,4337197,0.2181,buy,-22.27
2011-11-02,20153580,75,False,11598601,0.5755,buy,4271808,0.212,buy,4283095,0.2125,buy,-21.23
2011-11-03,20867898,75,False,12304527,0.5896,buy,4339021,0.2079,buy,4224275,0.2024,buy,-18.43
2011-11-04,20660346,75,False,12113875,0.5863,buy,4317038,0.209,buy,4229358,0.2047,buy,-19.25
2011-11-07,21061001,75,False,12383305,0.588,buy,4421395,0.2099,buy,4256227,0.2021,buy,-17.68
2011-11-08,21382745,75,False,12796151,0.5984,buy,4384756,0.2051,buy,4201763,0.1965,buy,-16.42
2011-11-09,20109403,75,False,11472557,0.5705,buy,4347865,0.2162,buy,4288906,0.2133,buy,-21.4
2011-11-10,19974731,75,False,11425290,0.572,buy,4324365,0.2165,buy,4225001,0.2115,buy,-21.93
2011-11-11,20661493,75,False,12066577,0.584,buy,4395621,0.2127,buy,4199220,0.2032,buy,-19.24
2011-11-14,20505002,75,False,11861754,0.5785,buy,4376418,0.2134,buy,4266755,0.2081,buy,-19.85
2011-11-15,20884570,75,False,12243090,0.5862,buy,4380461,0.2097,buy,4260945,0.204,buy,-18.37
2011-11-16,20273182,75,False,11639591,0.5741,buy,4333715,0.2138,buy,4299801,0.2121,buy,-20.76
2011-11-17,19395784,75,False,10839132,0.5588,buy,4222283,0.2177,buy,4334293,0.2235,buy,-24.19
2011-11-18,19147851,75,False,10579150,0.5525,buy,4235422,0.2212,buy,4333204,0.2263,buy,-25.16
2011-11-21,18454995,75,False,9964619,0.5399,buy,4131318,0.2239,buy,4358983,0.2362,buy,-27.87
2011-11-22,18636055,75,False,10051291,0.5393,buy,4177053,0.2241,buy,4407637,0.2365,buy,-27.16
2011-11-23,17999032,75,False,9383185,0.5213,buy,4164924,0.2314,buy,4450847,0.2473,buy,-29.65
2011-11-25,17667034,0,True,10565544,0.598,buy,3561793,0.2016,buy,3539697,0.2004,buy,-30.95
2011-11-28,18826729,0,False,11656588,0.6192,buy,3632201,0.1929,buy,3537940,0.1879,buy,-26.41
2011-11-29,18592609,0,False,11446027,0.6156,buy,3637650,0.1957,buy,3508932,0.1887,buy,-27.33
2011-11-30,19864896,0,False,12702269,0.6394,buy,3708494,0.1867,buy,3454133,0.1739,buy,-22.35
2011-12-01,20108993,0,False,12974592,0.6452,buy,3697595,0.1839,buy,3436806,0.1709,buy,-21.4
2011-12-02,20075510,80,True,11973787,0.5964,buy,4023376,0.2004,buy,4078268,0.2031,buy,-21.53
2011-12-05,20400434,80,False,12366192,0.6062,buy,3964146,0.1943,buy,4070017,0.1995,buy,-20.26
2011-12-06,20287256,80,False,12271485,0.6049,buy,3984520,0.1964,buy,4031171,0.1987,buy,-20.7
2011-12-07,20349214,80,False,12290100,0.604,buy,4013425,0.1972,buy,4045610,0.1988,buy,-20.46
2011-12-08,19692864,80,False,11664246,0.5923,buy,3932398,0.1997,buy,4096141,0.208,buy,-23.03
2011-12-09,20171693,80,False,12217343,0.6057,buy,3942349,0.1954,buy,4011922,0.1989,buy,-21.16
2011-12-12,19711021,80,False,11816464,0.5995,buy,3837867,0.1947,buy,4056610,0.2058,buy,-22.96
2011-12-13,19265820,80,False,11417321,0.5926,buy,3753997,0.1949,buy,4094422,0.2125,buy,-24.7
2011-12-14,18680289,80,False,10886173,0.5828,buy,3622270,0.1939,buy,4171766,0.2233,buy,-26.99
2011-12-15,18566988,80,False,10801608,0.5818,buy,3609002,0.1944,buy,4156298,0.2239,buy,-27.43
2011-12-16,18819503,80,False,10936947,0.5811,buy,3677709,0.1954,buy,4204767,0.2234,buy,-26.44
2011-12-19,18561453,80,False,10634144,0.5729,buy,3669180,0.1977,buy,4258049,0.2294,buy,-27.45
2011-12-20,19449058,80,False,11577979,0.5953,buy,3719170,0.1912,buy,4151829,0.2135,buy,-23.98
2011-12-21,18913528,80,False,11095937,0.5867,buy,3723435,0.1969,buy,4094076,0.2165,buy,-26.07
2011-12-22,19174792,80,False,11366547,0.5928,buy,3696900,0.1928,buy,4111265,0.2144,buy,-25.05
2011-12-23,19429800,80,False,11660877,0.6002,buy,3703296,0.1906,buy,4065547,0.2092,buy,-24.06
2011-12-27,19505580,80,False,11750513,0.6024,buy,3670128,0.1882,buy,4084860,0.2094,buy,-23.76
2011-12-28,19111986,80,False,11373319,0.5951,buy,3578203,0.1872,buy,4160384,0.2177,buy,-25.3
2011-12-29,19324798,80,False,11594892,0.6,buy,3561855,0.1843,buy,4167972,0.2157,buy,-24.47
2011-12-30,19282632,80,False,11500185,0.5964,buy,3600947,0.1867,buy,4181421,0.2168,buy,-24.63
2012-01-03,19967555,80,False,12154761,0.6087,buy,3694057,0.185,buy,4118658,0.2063,buy,-21.95
2012-01-04,20082779,80,False,12300241,0.6125,buy,3712773,0.1849,buy,4069685,0.2026,buy,-21.5
2012-01-05,20403658,80,False,12603010,0.6177,buy,3738124,0.1832,buy,4062444,0.1991,buy,-20.25
2012-01-06,20552223,80,False,12733245,0.6196,buy,3724382,0.1812,buy,4094516,0.1992,buy,-19.67
2012-01-09,20421849,80,False,12626695,0.6183,buy,3707798,0.1816,buy,4087276,0.2001,buy,-20.18
2012-01-10,20724452,80,False,12885497,0.6218,buy,3758499,0.1814,buy,4080377,0.1969,buy,-19.0
2012-01-11,20891567,80,False,12975099,0.6211,buy,3782902,0.1811,buy,4133487,0.1979,buy,-18.34
2012-01-12,21056478,80,False,13129053,0.6235,buy,3799723,0.1805,buy,4127622,0.196,buy,-17.7
2012-01-13,20920429,80,False,12978502,0.6204,buy,3773188,0.1804,buy,4168660,0.1993,buy,-18.23
2012-01-17,21317556,80,False,13326940,0.6252,buy,3802566,0.1784,buy,4187970,0.1965,buy,-16.68
2012-01-18,21822372,80,False,13856386,0.635,buy,3828627,0.1754,buy,4137279,0.1896,buy,-14.7
2012-01-19,22033849,80,False,14133768,0.6415,buy,3819624,0.1734,buy,4080377,0.1852,buy,-13.88
2012-01-20,21945195,80,False,14071186,0.6412,buy,3839763,0.175,buy,4034167,0.1838,buy,-14.22
2012-01-23,21943796,80,False,14069484,0.6412,buy,3865587,0.1762,buy,4008645,0.1827,buy,-14.23
2012-01-24,21845999,80,False,13991691,0.6405,buy,3838341,0.1757,buy,4015887,0.1838,buy,-14.61
2012-01-25,22475342,80,False,14526207,0.6463,buy,3942823,0.1754,buy,4006233,0.1783,buy,-12.15
2012-01-26,22394635,80,False,14372253,0.6418,buy,3962961,0.177,buy,4059340,0.1813,buy,-12.47
2012-01-27,22589748,80,False,14514331,0.6425,buy,4003237,0.1772,buy,4072100,0.1803,buy,-11.7
2012-01-30,22639098,80,False,14538016,0.6422,buy,3980967,0.1758,buy,4120036,0.182,buy,-11.51
2012-01-31,22767788,80,False,14588789,0.6408,buy,4011292,0.1762,buy,4167626,0.183,buy,-11.01
2012-02-01,23084516,80,False,14947334,0.6475,buy,4017215,0.174,buy,4119887,0.1785,buy,-9.77
2012-02-02,23269510,198,True,14000871,0.6017,buy,4654100,0.2,buy,4614342,0.1983,buy,-9.05
2012-02-03,23634282,198,False,14557583,0.616,buy,4561317,0.193,buy,4515185,0.191,buy,-7.62
2012-02-06,23652562,198,False,14543448,0.6149,buy,4548800,0.1923,buy,4560116,0.1928,buy,-7.55
2012-02-07,23727300,198,False,14606171,0.6156,buy,4617367,0.1946,buy,4503565,0.1898,buy,-7.26
2012-02-08,23941201,198,False,14849237,0.6202,buy,4584716,0.1915,buy,4507049,0.1883,buy,-6.42
2012-02-09,24223803,198,False,15178595,0.6266,buy,4571656,0.1887,buy,4473354,0.1847,buy,-5.32
2012-02-10,23933301,198,False,14853938,0.6206,buy,4547712,0.19,buy,4531453,0.1893,buy,-6.45
2012-02-13,24349115,198,False,15253875,0.6265,buy,4557779,0.1872,buy,4537263,0.1863,buy,-4.83
2012-02-14,24495790,198,False,15387145,0.6282,buy,4547168,0.1856,buy,4561279,0.1862,buy,-4.25
2012-02-15,24171132,198,False,15043684,0.6224,buy,4574105,0.1892,buy,4553145,0.1884,buy,-5.52
2012-02-16,24760597,198,False,15672552,0.633,buy,4571112,0.1846,buy,4516735,0.1824,buy,-3.22
2012-02-17,24608480,198,False,15539282,0.6315,buy,4553426,0.185,buy,4515574,0.1835,buy,-3.81
2012-02-21,24790094,198,False,15671006,0.6321,buy,4653283,0.1877,buy,4465606,0.1801,buy,-3.1
2012-02-22,24691495,198,False,15464002,0.6263,buy,4705525,0.1906,buy,4521770,0.1831,buy,-3.49
2012-02-23,24986904,198,False,15757234,0.6306,buy,4707701,0.1884,buy,4521770,0.181,buy,-2.33
2012-02-24,25148560,198,False,15910949,0.6327,buy,4686206,0.1863,buy,4551207,0.181,buy,-1.7
2012-02-27,25251248,198,False,15987775,0.6331,buy,4671785,0.185,buy,4591490,0.1818,buy,-1.3
2012-02-28,25763123,198,False,16466052,0.6391,buy,4720490,0.1832,buy,4576383,0.1776,buy,0.0
2012-02-29,25268539,198,False,16249678,0.6431,buy,4470166,0.1769,buy,4548497,0.18,buy,-1.92
2012-03-01,25684013,198,False,16644850,0.6481,buy,4533292,0.1765,buy,4505674,0.1754,buy,-0.31
2012-03-02,25664283,179,True,15356030,0.5983,buy,5127929,0.1998,buy,5180145,0.2018,buy,-0.38
2012-03-05,25122987,179,False,14877132,0.5922,buy,5106658,0.2033,buy,5139018,0.2046,buy,-2.48
2012-03-06,24667784,179,False,14450524,0.5858,buy,5015716,0.2033,buy,5201366,0.2109,buy,-4.25
2012-03-07,24992574,179,False,14778480,0.5913,buy,5044386,0.2018,buy,5169530,0.2068,buy,-2.99
2012-03-08,25460444,179,False,15247218,0.5989,buy,5095252,0.2001,buy,5117796,0.201,buy,-1.17
2012-03-09,25688806,179,False,15431501,0.6007,buy,5129163,0.1997,buy,5127963,0.1996,buy,-0.29
2012-03-12,25672208,179,False,15456172,0.6021,buy,5088778,0.1982,buy,5127080,0.1997,buy,-0.35
2012-03-13,26367315,179,False,16326877,0.6192,buy,5003384,0.1898,buy,5036876,0.191,buy,0.0
2012-03-14,26339072,179,False,16509700,0.6268,buy,4919224,0.1868,buy,4909969,0.1864,buy,-0.11
