date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2019-09-04,qld,1346260,1418910,33.17,35.33,15539779,16851129,72650,1311350,monthly
2019-09-04,gld,53667,48190,16.7,14.82,7821965,7067545,-5477,-754420,monthly
2019-09-04,tlt,65285,58518,16.72,14.74,7832989,7031571,-6767,-801418,monthly
2019-09-04,cash,0,0,0.0,0.0,109,12,0,-97,monthly
2019-11-04,sso,1107646,1075773,36.04,35.1,18207757,17808496,-31873,-399261,monthly
2019-11-04,qld,1418910,1341669,37.04,35.27,18708883,17894075,-77241,-814808,monthly
2019-11-04,gld,48190,53145,13.6,14.89,6869966,7554561,4955,684595,monthly
2019-11-04,tlt,58518,65971,13.32,14.75,6727360,7484356,7453,756996,monthly
2019-11-04,cash,0,0,0.0,0.0,12,173,0,161,monthly
2020-01-03,sso,1075773,1052888,35.74,34.75,19978034,19262700,-22885,-715334,monthly
2020-01-03,qld,1341669,1256338,37.3,34.6,20851364,19179341,-85331,-1672023,monthly
2020-01-03,gld,53145,58168,13.69,15.31,7650222,8484384,5023,834162,monthly
2020-01-03,tlt,65971,74471,13.27,15.34,7417184,8501793,8500,1084609,monthly
2020-01-03,cash,0,0,0.0,0.0,173,35,0,-138,monthly
2020-03-02,sso,1052888,1182400,31.14,35.64,16167071,19624372,129512,3457301,daily
2020-03-02,qld,1256338,1295081,33.93,36.09,17615956,19868319,38743,2252363,daily
2020-03-02,gld,58168,52533,16.62,14.24,8630968,7837923,-5635,-793045,daily
2020-03-02,tlt,74471,60986,18.31,14.04,9506952,7728183,-13485,-1778769,daily
2020-03-02,cash,0,0,0.0,0.0,35,19,0,-16,daily
2020-03-13,sso,1182400,0,30.01,0.0,12282570,0,-1182400,-12282570,daily
2020-03-13,qld,1295081,0,31.71,0.0,12980679,0,-1295081,-12980679,daily
2020-03-13,gld,52533,41634,18.97,13.72,7763851,5965319,-10899,-1798532,daily
2020-03-13,tlt,60986,47098,19.32,13.73,7906903,5968287,-13888,-1938616,daily
2020-03-13,cash,0,0,0.0,72.55,19,31544931,0,31544912,daily
2020-06-02,sso,0,0,0.0,0.0,0,0,0,0,monthly
2020-06-02,qld,1134654,1016632,39.06,35.33,18613787,16884765,-118022,-1729022,monthly
2020-06-02,gld,42246,43670,14.51,14.86,6913980,7100742,1424,186762,monthly
2020-06-02,tlt,48418,53297,13.63,14.9,6494044,7122452,4879,628408,monthly
2020-06-02,cash,0,0,32.8,34.9,15631931,16678931,0,1047000,monthly
2020-06-08,sso,0,1023920,0.0,35.07,0,17021275,1023920,17021275,daily
2020-06-08,qld,1016632,976789,36.42,35.11,17447084,17039484,-39843,-407600,daily
2020-06-08,gld,43670,45459,14.4,14.96,6900296,7260711,1789,360415,daily
2020-06-08,tlt,53297,55699,14.36,14.86,6876651,7214189,2402,337538,daily
2020-06-08,cash,0,0,34.82,0.0,16678931,33,0,-16678898,daily
2020-09-02,sso,1023920,1101591,32.5,35.37,20188170,22347306,77671,2159136,monthly
2020-09-02,qld,976789,821297,41.78,35.18,25952990,22229248,-155492,-3723742,monthly
2020-09-02,gld,45459,50375,13.54,14.56,8412188,9199482,4916,787294,monthly
2020-09-02,tlt,55699,68560,12.18,14.89,7569131,9405555,12861,1836424,monthly
2020-09-02,cash,0,0,0.0,0.0,33,173,0,140,monthly
2020-11-03,sso,1101591,1103968,34.92,35.4,18989600,19697141,2377,707541,monthly
2020-11-03,qld,821297,897692,31.98,35.3,17388336,19641943,76395,2253607,monthly
2020-11-03,gld,50375,45859,16.48,14.74,8962216,8205092,-4516,-757124,monthly
2020-11-03,tlt,68560,61838,16.62,14.56,9035676,8102488,-6722,-933188,monthly
2020-11-03,cash,0,0,0.0,0.0,173,20,0,-153,monthly
2020-12-02,sso,1103968,1045887,36.92,35.09,23300345,22163251,-58081,-1137094,monthly
2020-12-02,qld,897692,828819,37.87,34.96,23895735,22078775,-68873,-1816960,monthly
2020-12-02,gld,45859,55568,12.37,15.08,7804284,9527689,9709,1723405,monthly
2020-12-02,tlt,61838,72249,12.84,14.87,8102517,9391521,10411,1289004,monthly
2020-12-02,cash,0,0,0.0,0.0,20,157,0,137,monthly
