날짜,실제_종가,시뮬_종가,실제_일일수익률,시뮬_일일수익률,일일수익률_차이,가격_차이_비율,실제_누적수익률,시뮬_누적수익률,누적수익률_차이
2023-08-09,19.2963,18.9825,-3.335,-3.3482,0.0133,-1.626,9234.5319,9082.7508,151.7811
2023-08-10,19.3837,19.0783,0.4533,0.5046,-0.0514,-1.5757,9276.8425,9129.0889,147.7536
2023-08-11,18.995,18.7039,-2.0055,-1.9626,-0.0429,-1.5326,9088.7915,8947.9618,140.8297
2023-08-14,19.6267,19.3242,3.3256,3.3169,0.0088,-1.541,9394.3774,9248.0724,146.3049
2023-08-15,19.0241,18.6994,-3.0701,-3.2334,0.1633,-1.7068,9102.8938,8945.8164,157.0774
2023-08-16,18.3924,18.0961,-3.3206,-3.2265,-0.0941,-1.6112,8797.305,8653.9519,143.3532
2023-08-17,17.7704,17.4941,-3.3818,-3.3267,-0.055,-1.5552,8496.4198,8362.7307,133.6891
2023-08-18,17.6878,17.4195,-0.4649,-0.4263,-0.0386,-1.517,8456.4578,8326.6529,129.8049
2023-08-21,18.5431,18.2528,4.8352,4.7836,0.0516,-1.5655,8870.1779,8729.7492,140.4287
2023-08-22,18.4605,18.1654,-0.4455,-0.4785,0.033,-1.5982,8830.2159,8687.4965,142.7194
2023-08-23,19.3303,19.0157,4.7118,4.6808,0.031,-1.6273,9250.9861,9098.8177,152.1684
2023-08-24,18.0571,17.7868,-6.5862,-6.4626,-0.1237,-1.4971,8635.1085,8504.338,130.7706
2023-08-25,18.4847,18.1916,2.3681,2.2756,0.0926,-1.5861,8841.9681,8700.1364,141.8316
2023-08-28,18.8978,18.5933,2.2345,2.2084,0.0261,-1.6113,9041.7765,8894.4749,147.3016
2023-08-29,20.1029,19.8022,6.377,6.5021,-0.1251,-1.4956,9624.7433,9479.3033,145.44
