Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,ugl_value,ugl_weight,ugl_signal,ugl_shares,ugl_avg_price,ugl_realized_pnl,ugl_unrealized_pnl,ubt_value,ubt_weight,ubt_signal,ubt_shares,ubt_avg_price,ubt_realized_pnl,ubt_unrealized_pnl,drawdown_pct,sso_current_price,sso_return_pct,sso_contribution,qld_current_price,qld_return_pct,qld_contribution,ugl_current_price,ugl_return_pct,ugl_contribution,ubt_current_price,ubt_return_pct,ubt_contribution,total_pnl,total_return_pct
2013-05-17,18818167,3,False,,6941977,0.3689,buy,1429630,2.836889,660184,2886276,7028699,0.3735,buy,3234819,1.388099,870332,2538450,2513649,0.1336,buy,184488,16.363388,819022,-505200,2333839,0.124,buy,87168,22.940469,1214940,334164,-0.05,4.855786,71.16588125996046,3546459,2.172826,56.53250575199375,3408782,13.625,-16.734848630434296,313822,26.774029,16.710906440282812,1549104,8818166.635575064,88.18166635575064
2013-05-20,18946752,3,False,,6937784,0.3662,buy,1429630,2.836889,660184,2882083,7008860,0.3699,buy,3234819,1.388099,870332,2518611,2667696,0.1408,buy,184488,16.363388,819022,-351152,2332409,0.1231,buy,87168,22.940469,1214940,332734,0.0,4.852853,71.0624933574179,3542266,2.166693,56.09067844609028,3388943,14.459999999999999,-11.6319934822811,467869,26.757631,16.639425773558813,1547674,8946752.484994069,89.46752484994069
2013-05-21,18936357,3,False,,6962102,0.3677,buy,1429630,2.836889,660184,2906401,7021754,0.3708,buy,3234819,1.388099,870332,2531505,2583293,0.1364,buy,184488,16.363388,819022,-435556,2369205,0.1251,buy,87168,22.940469,1214940,369530,-0.05,4.869863,71.6620938423305,3566584,2.170679,56.37783377648831,3401837,14.002499999999998,-14.427869207167443,383466,27.179752,18.479497155325042,1584470,8936356.663156062,89.36356663156062
2013-05-22,18594017,3,False,,6843036,0.368,buy,1429630,2.836889,660184,2787334,6909651,0.3716,buy,3234819,1.388099,870332,2419402,2541783,0.1367,buy,184488,16.363388,819022,-477065,2299544,0.1237,buy,87168,22.940469,1214940,299869,-1.86,4.786578,68.72630745867694,3447518,2.136024,53.88125375266895,3289734,13.7775,-15.802890055472185,341956,26.380596,14.9958891728585,1514809,8594016.645953067,85.94016645953066
2013-05-23,18649575,3,False,,6818717,0.3656,buy,1429630,2.836889,660184,2763016,6866000,0.3682,buy,3234819,1.388099,870332,2375752,2646019,0.1419,buy,184488,16.363388,819022,-372830,2318835,0.1243,buy,87168,22.940469,1214940,319160,-1.57,4.769568,68.12670697376429,3423200,2.12253,52.90913282231493,3246083,14.342499999999998,-12.350059925284707,446192,26.601906,15.960603549775731,1534100,8649574.862147063,86.49574862147063
2013-05-24,18605246,3,False,,6800270,0.3655,buy,1429630,2.836889,660184,2744568,6865007,0.369,buy,3234819,1.388099,870332,2374759,2613273,0.1405,buy,184488,16.363388,819022,-405576,2326693,0.1251,buy,87168,22.940469,1214940,327019,-1.8,4.756664,67.67184250243491,3404752,2.122223,52.88701624267815,3245090,14.165000000000001,-13.434798594502883,413445,26.69206,16.353594647948412,1541958,8605245.751066066,86.05245751066066
2013-05-28,18642019,3,False,,6875737,0.3688,buy,1429630,2.836889,660184,2820035,6952309,0.3729,buy,3234819,1.388099,870332,2462060,2602664,0.1396,buy,184488,16.363388,819022,-416184,2211306,0.1186,buy,87168,22.940469,1214940,211631,-1.61,4.809452,69.53261324891157,3480219,2.149211,54.831258103386205,3332391,14.1075,-13.786192811291876,402837,25.368324,10.583285351292538,1426571,8642018.87503007,86.42018875030071
2013-05-29,18597282,25,True,daily,6443764,0.3465,buy,1355684,2.836889,801434,2597839,6456765,0.3472,buy,3033685,1.388099,1018738,2245710,2850069,0.1533,buy,198059,16.21979,819022,-362406,2846660,0.1531,buy,109905,23.517161,1214940,262006,-1.84,4.753146,67.54783341919435,3399273,2.128357,53.32891558955761,3264448,14.39,-11.281218869988408,456615,25.901096,10.13700295537312,1476946,8597282.445475299,85.972824454753
2013-05-30,18774551,25,False,,6488290,0.3456,buy,1355684,2.836889,801434,2642365,6523752,0.3475,buy,3033685,1.388099,1018738,2312697,2929788,0.1561,buy,198059,16.21979,819022,-282688,2832697,0.1509,buy,109905,23.517161,1214940,248043,-0.91,4.78599,68.70558052833427,3443799,2.150438,54.91965238095729,3331435,14.792500000000002,-8.799682427679178,536334,25.77405,9.596776175878219,1462983,8774551.086126301,87.74551086126301
2013-05-31,18330931,25,False,,6301435,0.3438,buy,1355684,2.836889,801434,2455510,6402802,0.3493,buy,3033685,1.388099,1018738,2191747,2807486,0.1532,buy,198059,16.21979,819022,-404989,2819184,0.1538,buy,109905,23.517161,1214940,234530,-3.25,4.648159,63.84705410646525,3256944,2.110569,52.04745070819277,3210485,14.175,-12.606760075197055,414033,25.651096,9.07394945606006,1449470,8330931.1255872995,83.309311255873
2013-06-03,18559986,25,False,,6368224,0.3431,buy,1355684,2.836889,801434,2522299,6429786,0.3464,buy,3033685,1.388099,1018738,2218731,2918895,0.1573,buy,198059,16.21979,819022,-293581,2843057,0.1532,buy,109905,23.517161,1214940,258403,-2.04,4.697425,65.58367477017515,3323733,2.119464,52.688255189851205,3237469,14.7375,-9.138774363895353,525441,25.868309,9.997585615045224,1473343,8559985.863871302,85.59985863871302
2013-06-04,18352274,25,False,,6313361,0.344,buy,1355684,2.836889,801434,2467436,6362799,0.3467,buy,3033685,1.388099,1018738,2151745,2865914,0.1562,buy,198059,16.21979,819022,-346562,2810176,0.1531,buy,109905,23.517161,1214940,225522,-3.14,4.656956,64.15714731432985,3268870,2.097383,51.097518398451555,3170482,14.47,-10.78799423549216,472460,25.569134,8.72542949241728,1440462,8352274.278715301,83.52274278715302
2013-06-05,18082212,25,False,,6131277,0.3391,buy,1355684,2.836889,801434,2285352,6200913,0.3429,buy,3033685,1.388099,1018738,1989858,2876312,0.1591,buy,198059,16.21979,819022,-336164,2873685,0.1589,buy,109905,23.517161,1214940,289031,-4.56,4.522645,59.422700475464495,3086787,2.04402,47.25319579533303,3008596,14.5225,-10.464315569103999,482858,26.14699,11.182596864013462,1503971,8082211.833516303,80.82211833516303
2013-06-06,18267618,25,False,,6239414,0.3416,buy,1355684,2.836889,801434,2393489,6246500,0.3419,buy,3033685,1.388099,1018738,2035445,2917904,0.1597,buy,198059,16.21979,819022,-294571,2863776,0.1568,buy,109905,23.517161,1214940,279122,-3.58,4.60241,62.234407276114425,3194923,2.059047,48.33575554191889,3054183,14.732499999999998,-9.169600903551379,524451,26.056829,10.799212997807196,1494062,8267618.3975663,82.676183975663
2013-06-07,18364586,25,False,,6394465,0.3482,buy,1355684,2.836889,801434,2548540,6423270,0.3498,buy,3033685,1.388099,1018738,2212215,2781244,0.1514,buy,198059,16.21979,819022,-431232,2765583,0.1506,buy,109905,23.517161,1214940,180930,-3.07,4.716781,66.26597147716922,3349974,2.117316,52.533511173369796,3230953,14.042500000000002,-13.423663376081452,387790,25.163399,7.000157446242161,1395870,8364585.989445303,83.64585989445303
2013-06-10,18374866,25,False,,6394465,0.348,buy,1355684,2.836889,801434,2548540,6432577,0.3501,buy,3033685,1.388099,1018738,2221522,2811943,0.153,buy,198059,16.21979,819022,-400533,2735856,0.1489,buy,109905,23.517161,1214940,151203,-3.02,4.716781,66.26597147716922,3349974,2.120384,52.75453288778553,3240260,14.1975,-12.468040646744994,418489,24.892921,5.850027108693379,1366143,8374865.595435303,83.74865595435303
2013-06-11,18143759,25,False,,6268835,0.3455,buy,1355684,2.836889,801434,2422910,6303254,0.3474,buy,3033685,1.388099,1018738,2092199,2781739,0.1533,buy,198059,16.21979,819022,-430737,2789907,0.1538,buy,109905,23.517161,1214940,205253,-4.24,4.624112,62.9994002051899,3224344,2.077755,49.68349812121804,3110937,14.044999999999998,-13.408250106253462,388285,25.384714,7.941236187044032,1420193,8143759.269139301,81.43759269139301
2013-06-12,17869763,25,False,,6167851,0.3452,buy,1355684,2.836889,801434,2321926,6156257,0.3445,buy,3033685,1.388099,1018738,1945202,2822836,0.158,buy,198059,16.21979,819022,-389639,2722794,0.1524,buy,109905,23.517161,1214940,138140,-5.68,4.549623,60.373671779519356,3123360,2.0293,46.192752628383914,2963940,14.2525,-12.128948710528832,429382,24.774067,5.344634466263964,1353080,7869762.600953303,78.69762600953302
2013-06-13,18253645,25,False,,6350733,0.3479,buy,1355684,2.836889,801434,2504808,6306977,0.3455,buy,3033685,1.388099,1018738,2095922,2801049,0.1535,buy,198059,16.21979,819022,-411426,2794862,0.1531,buy,109905,23.517161,1214940,210208,-3.66,4.684523,65.12888079860888,3306242,2.078982,49.77189239878914,3114660,14.142500000000002,-12.807132582961145,407596,25.429794,8.132925994040164,1425148,8253645.096658301,82.536450966583
2013-06-14,18126321,25,False,,6270425,0.3459,buy,1355684,2.836889,801434,2424500,6229754,0.3437,buy,3033685,1.388099,1018738,2018699,2826302,0.1559,buy,198059,16.21979,819022,-386173,2799816,0.1545,buy,109905,23.517161,1214940,215162,-4.33,4.625285,63.04074831623061,3225934,2.053527,47.938089354312964,3037437,14.269999999999998,-12.021055821732784,432848,25.474871,8.324603044394308,1430102,8126321.3463763,81.263213463763
2013-06-17,18272302,25,False,,6366635,0.3484,buy,1355684,2.836889,801434,2520710,6344191,0.3472,buy,3033685,1.388099,1018738,2133136,2803525,0.1534,buy,198059,16.21979,819022,-408950,2757927,0.1509,buy,109905,23.517161,1214940,173273,-3.56,4.696253,65.54236190901597,3322144,2.091249,50.655619051572074,3151874,14.155,-12.730066233821125,410071,25.093731,6.703914201481598,1388213,8272302.217358302,82.72302217358303
2013-06-18,18404704,25,False,,6462052,0.3511,buy,1355684,2.836889,801434,2616127,6449323,0.3504,buy,3033685,1.388099,1018738,2238268,2732224,0.1485,buy,198059,16.21979,819022,-480251,2761080,0.15,buy,109905,23.517161,1214940,176426,-2.86,4.766636,68.02335432110328,3417561,2.125904,53.15219907539144,3257006,13.794999999999998,-14.949577089054223,338770,25.122423,6.825918725490765,1391366,8404703.832265299,84.047038322653
2013-06-19,17976168,25,False,,6288712,0.3498,buy,1355684,2.836889,801434,2442787,6305117,0.3507,buy,3033685,1.388099,1018738,2094062,2670330,0.1485,buy,198059,16.21979,819022,-542145,2711984,0.1509,buy,109905,23.517161,1214940,127331,-5.12,4.638774,63.51623396825803,3244221,2.078369,49.72773128049162,3112800,13.482499999999998,-16.876235817555173,276877,24.675714,4.926416462992211,1342271,7976168.158037301,79.76168158037301
2013-06-20,16993331,25,False,,5977814,0.3518,buy,1355684,2.836889,801434,2131889,5997161,0.3529,buy,3033685,1.388099,1018738,1786107,2385621,0.1404,buy,198059,16.21979,819022,-826855,2632710,0.1549,buy,109905,23.517161,1214940,48056,-10.31,4.409445,55.43241388568736,2933323,1.976857,42.41470772319968,2804845,12.044999999999998,-25.738865968659518,-7833,23.954411999999998,1.8592860023461943,1262996,6993330.561471302,69.93330561471302
2013-06-21,16939432,25,False,,6010417,0.3548,buy,1355684,2.836889,801434,2164492,5945061,0.351,buy,3033685,1.388099,1018738,1734006,2438601,0.144,buy,198059,16.21979,819022,-773874,2545328,0.1503,buy,109905,23.517161,1214940,-39325,-10.59,4.433494,56.28013828672578,2965926,1.9596829999999998,41.177476001108396,2752744,12.3125,-24.0896460970627,45148,23.159349,-1.5214920149511313,1175614,6939432.283282299,69.39432283282298
2013-06-24,16638097,25,False,,5861725,0.3523,buy,1355684,2.836889,801434,2015800,5825045,0.3501,buy,3033685,1.388099,1018738,1613990,2396514,0.144,buy,198059,16.21979,819022,-815961,2554788,0.1536,buy,109905,23.517161,1214940,-29866,-12.18,4.323814,52.41393127995233,2817235,1.920122,38.32746294895668,2632728,12.1,-25.399774032443347,3060,23.245419,-1.1555039562076264,1185074,6638097.235727301,66.38097235727301
2013-06-25,16767144,25,False,,5974634,0.3563,buy,1355684,2.836889,801434,2128709,5905987,0.3522,buy,3033685,1.388099,1018738,1694932,2377203,0.1418,buy,198059,16.21979,819022,-835272,2509296,0.1497,buy,109905,23.517161,1214940,-75358,-11.5,4.407099,55.34971766360592,2930143,1.9468030000000003,40.24958823002795,2713670,12.0025,-26.000891555735638,-16251,22.831497,-2.9155888783782613,1139582,6767144.277242301,67.671442772423
2013-06-26,16819811,25,False,,6087863,0.3619,buy,1355684,2.836889,801434,2241938,6006466,0.3571,buy,3033685,1.388099,1018738,1795411,2179639,0.1296,buy,198059,16.21979,819022,-1032836,2545818,0.1514,buy,109905,23.517161,1214940,-38835,-11.23,4.490621,58.29385826918339,3043372,1.979924,42.63565739663942,2814149,11.004999999999999,-32.15078621711067,-213814,23.163809,-1.5025271405233687,1176105,6819811.295035303,68.19811295035304
2013-06-27,16914249,25,False,,6158679,0.3641,buy,1355684,2.836889,801434,2312754,6066008,0.3586,buy,3033685,1.388099,1018738,1854953,2090513,0.1236,buy,198059,16.21979,819022,-1121963,2599025,0.1537,buy,109905,23.517161,1214940,14372,-10.73,4.542857,60.13517108105262,3114188,1.999551,44.049605632896906,2873691,10.555,-34.92517478615203,-302941,23.647924,0.5560334387563648,1229311,6914249.049029302,69.14249049029301
2013-06-28,17010650,25,False,,6105368,0.3589,buy,1355684,2.836889,801434,2259443,6071590,0.3569,buy,3033685,1.388099,1018738,1860535,2209843,0.1299,buy,198059,16.21979,819022,-1002632,2623824,0.1542,buy,109905,23.517161,1214940,39171,-10.22,4.503533,58.74900473956502,3060877,2.001391,44.182161028765535,2879273,11.1575,-31.210576757602194,-183610,23.873568,1.5155200139523428,1254111,7010650.063133299,70.10650063133299
2013-07-01,17250923,25,False,,6173798,0.3579,buy,1355684,2.836889,801434,2327874,6159045,0.357,buy,3033685,1.388099,1018738,1947990,2276193,0.1319,buy,198059,16.21979,819022,-936282,2641862,0.1531,buy,109905,23.517161,1214940,57208,-8.95,4.55401,60.528313009813964,3129308,2.030219,46.25895828534223,2966728,11.4925,-29.14519860064919,-117261,24.037685,2.2133806185393956,1272148,7250923.039466303,72.50923039466302
2013-07-02,17185741,4,True,monthly,6022316,0.3504,buy,1325667,2.836889,852251,2261546,6039100,0.3514,buy,2973706,1.388099,1056703,1911302,2541666,0.1479,buy,224976,15.663424,819022,-982228,2582655,0.1503,buy,107644,23.517161,1215972,51173,-9.29,4.542857,60.13517108105262,3113796,2.030833,46.30319144461576,2968005,11.2975,-27.873368577010126,-163206,23.992556,2.0214824530573994,1267146,7185740.603284642,71.85740603284641
2013-07-03,17257135,4,False,,6036320,0.3498,buy,1325667,2.836889,852251,2275550,6090171,0.3529,buy,2973706,1.388099,1056703,1962373,2566976,0.1487,buy,224976,15.663424,819022,-956918,2563664,0.1486,buy,107644,23.517161,1215972,32183,-8.92,4.553421,60.50755082958978,3127801,2.048007,47.54042316670708,3019076,11.41,-27.155134805371585,-137897,23.816135,1.271302607448166,1248155,7257134.514192641,72.57134514192641
2013-07-05,17190377,4,False,,6168595,0.3588,buy,1325667,2.836889,852251,2407825,6178633,0.3594,buy,2973706,1.388099,1056703,2050834,2453926,0.1427,buy,224976,15.663424,819022,-1069969,2389220,0.139,buy,107644,23.517161,1215972,-142262,-9.27,4.653201,64.0247840091654,3260076,2.077755,49.68349812121804,3107537,10.9075,-30.363245652023707,-250947,22.195568,-5.619695073436848,1073711,7190376.619392641,71.90376619392642
2013-07-08,17365045,4,False,,6236288,0.3591,buy,1325667,2.836889,852251,2475517,6189576,0.3564,buy,2973706,1.388099,1056703,2061778,2512419,0.1447,buy,224976,15.663424,819022,-1011475,2426759,0.1397,buy,107644,23.517161,1215972,-104723,-8.35,4.704264,65.82474870999395,3327768,2.081435,49.948608912955336,3118481,11.1675,-28.70332760201465,-192453,22.5443,-4.1368119817470905,1111249,7365045.0589016415,73.65045058901642
2013-07-09,17594367,4,False,,6328098,0.3597,buy,1325667,2.836889,852251,2567328,6265268,0.3561,buy,2973706,1.388099,1056703,2137470,2559664,0.1455,buy,224976,15.663424,819022,-964230,2441332,0.1388,buy,107644,23.517161,1215972,-90149,-7.14,4.77352,68.26601450559116,3419578,2.106889,51.78233991645549,3194173,11.3775,-27.362624561622727,-145208,22.679686,-3.561121737515105,1125823,7594366.615761641,75.94366615761642
2013-07-10,17639943,4,False,,6331213,0.3589,buy,1325667,2.836889,852251,2570443,6340964,0.3595,buy,2973706,1.388099,1056703,2213166,2571476,0.1458,buy,224976,15.663424,819022,-952419,2396286,0.1358,buy,107644,23.517161,1215972,-135195,-6.9,4.77587,68.34885172719873,3422694,2.132344,53.61614296093167,3269869,11.430000000000001,-27.027448801524724,-133397,22.261211,-5.340566990015228,1080777,7639942.536541641,76.3994253654164
2013-07-11,18270484,4,False,,6504725,0.356,buy,1325667,2.836889,852251,2743954,6602701,0.3614,buy,2973706,1.388099,1056703,2474903,2713773,0.1485,buy,224976,15.663424,819022,-810121,2449282,0.1341,buy,107644,23.517161,1215972,-82199,-3.57,4.906756,72.96256772180621,3596205,2.220361,59.95697354689358,3531606,12.0625,-22.989378929868074,8900,22.75354,-3.247078724962038,1133773,8270484.05138164,82.70484051381641
2013-07-12,18305413,4,False,,6503168,0.3553,buy,1325667,2.836889,852251,2742398,6651035,0.3633,buy,2973706,1.388099,1056703,2523237,2705899,0.1478,buy,224976,15.663424,819022,-817996,2445307,0.1336,buy,107644,23.517161,1215972,-86174,-3.38,4.905582,72.92118436088397,3594649,2.236615,61.12792757105054,3579940,12.0275,-23.212829436600067,1026,22.716614,-3.4040959790245795,1129798,8305413.313303642,83.05413313303643
2013-07-15,18414316,4,False,,6564638,0.3565,buy,1325667,2.836889,852251,2803868,6682045,0.3629,buy,2973706,1.388099,1056703,2554247,2710398,0.1472,buy,224976,15.663424,819022,-813496,2457231,0.1334,buy,107644,23.517161,1215972,-74250,-2.81,4.951951,74.55568611778658,3656119,2.247043,61.87917086894086,3610950,12.0475,-23.08514343275322,5526,22.827385,-2.933073982334955,1141722,8414316.326118644,84.14316326118644
2013-07-16,18412908,4,False,,6509394,0.3535,buy,1325667,2.836889,852251,2748623,6664717,0.362,buy,2973706,1.388099,1056703,2536919,2743582,0.149,buy,224976,15.663424,819022,-780312,2495211,0.1355,buy,107644,23.517161,1215972,-36270,-2.82,4.910278,73.08671780457297,3600874,2.241216,61.45938810169815,3593622,12.194999999999999,-22.143459154382704,38710,23.180214,-1.432769569898451,1179702,8412907.905241642,84.12907905241642
2013-07-17,18416982,4,False,,6544404,0.3553,buy,1325667,2.836889,852251,2783634,6694811,0.3635,buy,2973706,1.388099,1056703,2567013,2673277,0.1452,buy,224976,15.663424,819022,-850617,2504485,0.136,buy,107644,23.517161,1215972,-26996,-2.8,4.936688,74.01766717591585,3635885,2.251336,62.18844277897564,3623716,11.882499999999999,-24.138552964489747,-31595,23.266373,-1.0664030641091893,1188976,8416982.174827643,84.16982174827643
2013-07-18,18419803,4,False,,6614433,0.3591,buy,1325667,2.836889,852251,2853663,6661069,0.3616,buy,2973706,1.388099,1056703,2533271,2702524,0.1467,buy,224976,15.663424,819022,-821370,2441774,0.1326,buy,107644,23.517161,1215972,-89707,-2.78,4.989513,75.87974216800926,3705913,2.239989,61.370993824127055,3589974,12.0125,-23.308593939485213,-2349,22.68379,-3.543670651270392,1126265,8419803.20766864,84.1980320766864
2013-07-19,18441544,4,False,,6642443,0.3602,buy,1325667,2.836889,852251,2881673,6526095,0.3539,buy,2973706,1.388099,1056703,2398297,2748644,0.149,buy,224976,15.663424,819022,-775250,2524358,0.1369,buy,107644,23.517161,1215972,-7123,-2.67,5.010642,76.62453691496512,3733923,2.1946,58.10112596375663,3455000,12.2175,-21.999812400054985,43772,23.450989,-0.28137632479249275,1208849,8441544.13323364,84.4154413323364
