Date,equity,cash,rebalanced,rebalance_reason,qqq_value,qqq_weight,qqq_signal,qqq_shares,qqq_avg_price,qqq_realized_pnl,qqq_unrealized_pnl,tqqq_value,tqqq_weight,tqqq_signal,tqqq_shares,tqqq_avg_price,tqqq_realized_pnl,tqqq_unrealized_pnl,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,drawdown_pct
2007-11-15,14439922,33,False,,2183811,0.1512,buy,51018,35.72608,2618,361138,2247631,0.1557,buy,3385884,0.51042,1171,519409,4329868,0.2999,buy,41882,84.481352,70343,791620,5678579,0.3933,buy,72849,48.590892,554843,2138781,-8.13
2007-11-16,14514116,33,False,,2203974,0.1519,buy,51018,35.72608,2618,381301,2308794,0.1591,buy,3385884,0.51042,1171,580572,4337306,0.2988,buy,41882,84.481352,70343,799058,5664010,0.3902,buy,72849,48.590892,554843,2124212,-7.66
2007-11-19,14310125,33,False,,2178550,0.1522,buy,51018,35.72608,2618,355877,2227773,0.1557,buy,3385884,0.51042,1171,499551,4276913,0.2989,buy,41882,84.481352,70343,738665,5626857,0.3932,buy,72849,48.590892,554843,2087059,-8.96
2007-11-20,14533333,33,False,,2187318,0.1505,buy,51018,35.72608,2618,364644,2253580,0.1551,buy,3385884,0.51042,1171,525358,4303092,0.2961,buy,41882,84.481352,70343,764844,5789310,0.3983,buy,72849,48.590892,554843,2249512,-7.54
2007-11-21,14330361,33,False,,2161455,0.1508,buy,51018,35.72608,2618,338782,2172546,0.1516,buy,3385884,0.51042,1171,444324,4215031,0.2941,buy,41882,84.481352,70343,676783,5781297,0.4034,buy,72849,48.590892,554843,2241499,-8.83
2007-11-23,14633165,33,False,,2184688,0.1493,buy,51018,35.72608,2618,362015,2241543,0.1532,buy,3385884,0.51042,1171,513321,4287920,0.293,buy,41882,84.481352,70343,749672,5918981,0.4045,buy,72849,48.590892,554843,2379183,-6.9
2007-11-26,14387378,33,False,,2146990,0.1492,buy,51018,35.72608,2618,324317,2124415,0.1477,buy,3385884,0.51042,1171,396193,4193315,0.2915,buy,41882,84.481352,70343,655067,5922624,0.4117,buy,72849,48.590892,554843,2382826,-8.47
2007-11-27,14517591,33,False,,2189947,0.1508,buy,51018,35.72608,2618,367274,2250898,0.155,buy,3385884,0.51042,1171,522676,4241508,0.2922,buy,41882,84.481352,70343,703260,5835205,0.4019,buy,72849,48.590892,554843,2295407,-7.64
2007-11-28,14885620,33,False,,2256576,0.1516,buy,51018,35.72608,2618,433902,2455247,0.1649,buy,3385884,0.51042,1171,727025,4377170,0.2941,buy,41882,84.481352,70343,838922,5796595,0.3894,buy,72849,48.590892,554843,2256797,-5.3
2007-11-29,14833056,33,False,,2266218,0.1528,buy,51018,35.72608,2618,443545,2485527,0.1676,buy,3385884,0.51042,1171,757305,4378658,0.2952,buy,41882,84.481352,70343,840410,5702620,0.3845,buy,72849,48.590892,554843,2162822,-5.63
2007-11-30,14732600,33,False,,2249124,0.1527,buy,51018,35.72608,2618,426451,2428068,0.1648,buy,3385884,0.51042,1171,699846,4422690,0.3002,buy,41882,84.481352,70343,884442,5632685,0.3823,buy,72849,48.590892,554843,2092887,-6.27
2007-12-03,14692370,33,False,,2230275,0.1518,buy,51018,35.72608,2618,407602,2365910,0.161,buy,3385884,0.51042,1171,637688,4393533,0.299,buy,41882,84.481352,70343,855285,5702620,0.3881,buy,72849,48.590892,554843,2162822,-6.53
2007-12-04,14695106,33,False,,2221070,0.1511,buy,51018,35.72608,2618,398397,2335529,0.1589,buy,3385884,0.51042,1171,607307,4354264,0.2963,buy,41882,84.481352,70343,816016,5784211,0.3936,buy,72849,48.590892,554843,2244413,-6.51
2007-12-05,14876546,33,False,,2260958,0.152,buy,51018,35.72608,2618,438285,2460288,0.1654,buy,3385884,0.51042,1171,732066,4427150,0.2976,buy,41882,84.481352,70343,888902,5728117,0.385,buy,72849,48.590892,554843,2188319,-5.35
2007-12-06,15131027,33,False,,2293396,0.1516,buy,51018,35.72608,2618,470723,2565051,0.1695,buy,3385884,0.51042,1171,836829,4490521,0.2968,buy,41882,84.481352,70343,952273,5782025,0.3821,buy,72849,48.590892,554843,2242227,-3.74
2007-12-07,15074767,33,False,,2293834,0.1522,buy,51018,35.72608,2618,471161,2565342,0.1702,buy,3385884,0.51042,1171,837120,4489627,0.2978,buy,41882,84.481352,70343,951379,5725931,0.3798,buy,72849,48.590892,554843,2186133,-4.09
2007-12-10,15250476,33,False,,2303039,0.151,buy,51018,35.72608,2618,480366,2595050,0.1702,buy,3385884,0.51042,1171,866828,4524434,0.2967,buy,41882,84.481352,70343,986186,5827920,0.3821,buy,72849,48.590892,554843,2288122,-2.98
2007-12-11,14806464,33,False,,2249561,0.1519,buy,51018,35.72608,2618,426888,2413079,0.163,buy,3385884,0.51042,1171,684857,4400376,0.2972,buy,41882,84.481352,70343,862128,5743415,0.3879,buy,72849,48.590892,554843,2203617,-5.8
2007-12-12,15054048,33,False,,2269725,0.1508,buy,51018,35.72608,2618,447052,2476862,0.1645,buy,3385884,0.51042,1171,748640,4443812,0.2952,buy,41882,84.481352,70343,905564,5863616,0.3895,buy,72849,48.590892,554843,2323818,-4.22
2007-12-13,14846261,33,False,,2257452,0.1521,buy,51018,35.72608,2618,434779,2435541,0.1641,buy,3385884,0.51042,1171,707319,4434588,0.2987,buy,41882,84.481352,70343,896340,5718646,0.3852,buy,72849,48.590892,554843,2178849,-5.55
2007-12-14,14691947,33,False,,2234219,0.1521,buy,51018,35.72608,2618,411546,2359230,0.1606,buy,3385884,0.51042,1171,631008,4378361,0.298,buy,41882,84.481352,70343,840113,5720103,0.3893,buy,72849,48.590892,554843,2180305,-6.53
2007-12-17,14373434,33,False,,2179866,0.1517,buy,51018,35.72608,2618,357192,2185957,0.1521,buy,3385884,0.51042,1171,457735,4315886,0.3003,buy,41882,84.481352,70343,777638,5691692,0.396,buy,72849,48.590892,554843,2151894,-8.56
2007-12-18,14506233,33,False,,2186879,0.1508,buy,51018,35.72608,2618,364206,2206056,0.1521,buy,3385884,0.51042,1171,477834,4339982,0.2992,buy,41882,84.481352,70343,801734,5773283,0.398,buy,72849,48.590892,554843,2233485,-7.71
2007-12-19,14502727,33,False,,2186441,0.1508,buy,51018,35.72608,2618,363768,2203716,0.152,buy,3385884,0.51042,1171,475494,4339982,0.2993,buy,41882,84.481352,70343,801734,5772555,0.398,buy,72849,48.590892,554843,2232757,-7.73
2007-12-20,14667462,33,False,,2231151,0.1521,buy,51018,35.72608,2618,408478,2337895,0.1594,buy,3385884,0.51042,1171,609673,4367352,0.2978,buy,41882,84.481352,70343,829104,5731031,0.3907,buy,72849,48.590892,554843,2191233,-6.68
2007-12-21,15015883,33,False,,2275161,0.1515,buy,51018,35.72608,2618,452488,2475173,0.1648,buy,3385884,0.51042,1171,746951,4430311,0.295,buy,41882,84.481352,70343,892064,5835205,0.3886,buy,72849,48.590892,554843,2295407,-4.47
2007-12-24,15123524,33,False,,2292276,0.1516,buy,51018,35.72608,2618,469603,2529889,0.1673,buy,3385884,0.51042,1171,801666,4463208,0.2951,buy,41882,84.481352,70343,924960,5838119,0.386,buy,72849,48.590892,554843,2298321,-3.78
2007-12-26,15281648,33,False,,2303685,0.1507,buy,51018,35.72608,2618,481012,2566500,0.1679,buy,3385884,0.51042,1171,838278,4472780,0.2927,buy,41882,84.481352,70343,934532,5938650,0.3886,buy,72849,48.590892,554843,2398852,-2.78
2007-12-27,15107118,33,False,,2276040,0.1507,buy,51018,35.72608,2618,453367,2472928,0.1637,buy,3385884,0.51042,1171,744706,4416552,0.2923,buy,41882,84.481352,70343,878304,5941564,0.3933,buy,72849,48.590892,554843,2401766,-3.89
2007-12-28,15190472,33,False,,2273846,0.1497,buy,51018,35.72608,2618,451172,2464639,0.1622,buy,3385884,0.51042,1171,736417,4405487,0.29,buy,41882,84.481352,70343,867239,6046467,0.398,buy,72849,48.590892,554843,2506669,-3.36
2007-12-31,15005461,33,False,,2247519,0.1498,buy,51018,35.72608,2618,424845,2377896,0.1585,buy,3385884,0.51042,1171,649674,4372885,0.2914,buy,41882,84.481352,70343,834637,6007128,0.4003,buy,72849,48.590892,554843,2467331,-4.53
2008-01-02,14992651,33,False,,2211975,0.1475,buy,51018,35.72608,2618,389302,2264073,0.151,buy,3385884,0.51042,1171,535851,4334604,0.2891,buy,41882,84.481352,70343,796356,6181966,0.4123,buy,72849,48.590892,554843,2642168,-4.62
2008-01-03,15078828,33,False,,2221191,0.1473,buy,51018,35.72608,2618,398518,2291404,0.152,buy,3385884,0.51042,1171,563182,4332511,0.2873,buy,41882,84.481352,70343,794263,6233689,0.4134,buy,72849,48.590892,554843,2693891,-4.07
2008-01-04,14540729,33,False,,2123778,0.1461,buy,51018,35.72608,2618,301105,1988946,0.1368,buy,3385884,0.51042,1171,260724,4226336,0.2907,buy,41882,84.481352,70343,688088,6201635,0.4265,buy,72849,48.590892,554843,2661837,-7.49
2008-01-07,14471617,33,False,,2113685,0.1461,buy,51018,35.72608,2618,291012,1959743,0.1354,buy,3385884,0.51042,1171,231521,4222746,0.2918,buy,41882,84.481352,70343,684498,6175410,0.4267,buy,72849,48.590892,554843,2635612,-7.93
2008-01-08,14341606,33,False,,2058835,0.1436,buy,51018,35.72608,2618,236162,1806345,0.126,buy,3385884,0.51042,1171,78123,4154556,0.2897,buy,41882,84.481352,70343,616308,6321836,0.4408,buy,72849,48.590892,554843,2782038,-8.76
2008-01-09,14527120,33,False,,2102715,0.1447,buy,51018,35.72608,2618,280042,1921069,0.1322,buy,3385884,0.51042,1171,192847,4198222,0.289,buy,41882,84.481352,70343,659974,6305081,0.434,buy,72849,48.590892,554843,2765283,-7.58
2008-01-10,14689148,33,False,,2105787,0.1434,buy,51018,35.72608,2618,283114,1928667,0.1313,buy,3385884,0.51042,1171,200445,4225737,0.2877,buy,41882,84.481352,70343,687489,6428924,0.4377,buy,72849,48.590892,554843,2889126,-6.55
2008-01-11,14523691,33,False,,2064540,0.1421,buy,51018,35.72608,2618,241867,1814512,0.1249,buy,3385884,0.51042,1171,86290,4191641,0.2886,buy,41882,84.481352,70343,653393,6452965,0.4443,buy,72849,48.590892,554843,2913167,-7.6
2008-01-14,14757500,33,False,,2100521,0.1423,buy,51018,35.72608,2618,277848,1908609,0.1293,buy,3385884,0.51042,1171,180387,4225438,0.2863,buy,41882,84.481352,70343,687190,6522900,0.442,buy,72849,48.590892,554843,2983102,-6.11
2008-01-15,14334950,33,False,,2042600,0.1425,buy,51018,35.72608,2618,219927,1749909,0.1221,buy,3385884,0.51042,1171,21687,4132424,0.2883,sell,41882,84.481352,70343,594176,6409983,0.4472,buy,72849,48.590892,554843,2870185,-8.8
2008-01-16,14125347,4095906,False,,2020660,0.1431,sell,51018,35.72608,2618,197987,1692773,0.1198,sell,3385884,0.51042,1171,-35449,0,0.0,sell,0,0.0,627968,0,6316008,0.4471,buy,72849,48.590892,554843,2776210,-10.13
2008-01-17,14128841,7827403,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6301438,0.446,buy,72849,48.590892,554843,2761641,-10.11
2008-01-18,14195862,7827403,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6368459,0.4486,buy,72849,48.590892,554843,2828662,-9.68
2008-01-22,14250499,7827403,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6423096,0.4507,buy,72849,48.590892,554843,2883298,-9.34
2008-01-23,14230101,7827403,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6402699,0.4499,buy,72849,48.590892,554843,2862901,-9.47
2008-01-24,14389641,7827403,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6562238,0.456,buy,72849,48.590892,554843,3022440,-8.45
2008-01-25,14405668,7827403,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6578265,0.4566,buy,72849,48.590892,554843,3038467,-8.35
2008-01-28,14511299,7827403,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6683896,0.4606,buy,72849,48.590892,554843,3144098,-7.68
2008-01-29,14467589,7827403,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6640186,0.459,buy,72849,48.590892,554843,3100389,-7.96
2008-01-30,14533882,7827403,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6706479,0.4614,buy,72849,48.590892,554843,3166681,-7.53
2008-01-31,14485802,7827403,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6658399,0.4597,buy,72849,48.590892,554843,3118601,-7.84
2008-02-01,14336461,7827403,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6509058,0.454,buy,72849,48.590892,554843,2969260,-8.79
2008-02-04,14310740,8601836,True,monthly,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5708904,0.3989,buy,64073,48.590892,902842,2595540,-8.95
2008-02-05,14219757,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5617921,0.3951,buy,64073,48.590892,902842,2504556,-9.53
2008-02-06,14301129,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5699293,0.3985,buy,64073,48.590892,902842,2585929,-9.02
2008-02-07,14358795,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5756959,0.4009,buy,64073,48.590892,902842,2643595,-8.65
2008-02-08,14432479,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5830643,0.404,buy,64073,48.590892,902842,2717279,-8.18
2008-02-11,14453624,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5851787,0.4049,buy,64073,48.590892,902842,2738423,-8.04
2008-02-12,14325478,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5723641,0.3995,buy,64073,48.590892,902842,2610277,-8.86
2008-02-13,14332526,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5730689,0.3998,buy,64073,48.590892,902842,2617325,-8.82
2008-02-14,14349825,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5747989,0.4006,buy,64073,48.590892,902842,2634625,-8.71
2008-02-15,14313944,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5712108,0.3991,buy,64073,48.590892,902842,2598744,-8.93
2008-02-19,14469642,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5867805,0.4055,buy,64073,48.590892,902842,2754441,-7.94
2008-02-20,14576003,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5974166,0.4099,buy,64073,48.590892,902842,2860802,-7.27
2008-02-21,14576644,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5974807,0.4099,buy,64073,48.590892,902842,2861443,-7.26
2008-02-22,14585614,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5983777,0.4103,buy,64073,48.590892,902842,2870413,-7.21
2008-02-25,14543966,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5942130,0.4086,buy,64073,48.590892,902842,2828766,-7.47
2008-02-26,14606117,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6004281,0.4111,buy,64073,48.590892,902842,2890917,-7.07
2008-02-27,14674675,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6072839,0.4138,buy,64073,48.590892,902842,2959475,-6.64
2008-02-28,14752203,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6150367,0.4169,buy,64073,48.590892,902842,3037003,-6.15
2008-02-29,14764377,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6162541,0.4174,buy,64073,48.590892,902842,3049177,-6.07
2008-03-03,14832295,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6230458,0.4201,buy,64073,48.590892,902842,3117094,-5.64
2008-03-04,14700304,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6098468,0.4149,buy,64073,48.590892,902842,2985104,-6.48
2008-03-05,14863050,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6261214,0.4213,buy,64073,48.590892,902842,3147849,-5.44
2008-03-06,14784881,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6183044,0.4182,buy,64073,48.590892,902842,3069680,-5.94
2008-03-07,14758611,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6156774,0.4172,buy,64073,48.590892,902842,3043410,-6.1
2008-03-10,14744515,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6142679,0.4166,buy,64073,48.590892,902842,3029314,-6.19
2008-03-11,14752203,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6150367,0.4169,buy,64073,48.590892,902842,3037003,-6.15
2008-03-12,14817558,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6215722,0.4195,buy,64073,48.590892,902842,3102358,-5.73
2008-03-13,14902775,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6300939,0.4228,buy,64073,48.590892,902842,3187574,-5.19
2008-03-14,14926482,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6324646,0.4237,buy,64073,48.590892,902842,3211282,-5.04
2008-03-17,14955956,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6354119,0.4249,buy,64073,48.590892,902842,3240755,-4.85
2008-03-18,14784881,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6183044,0.4182,buy,64073,48.590892,902842,3069680,-5.94
2008-03-19,14563188,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5961352,0.4093,buy,64073,48.590892,902842,2847988,-7.35
2008-03-20,14362640,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5760804,0.4011,buy,64073,48.590892,902842,2647439,-8.62
2008-03-24,14374813,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5772977,0.4016,buy,64073,48.590892,902842,2659613,-8.55
2008-03-25,14543326,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5941489,0.4085,buy,64073,48.590892,902842,2828125,-7.47
2008-03-26,14611884,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,6010048,0.4113,buy,64073,48.590892,902842,2896683,-7.04
2008-03-27,14590099,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5988263,0.4104,buy,64073,48.590892,902842,2874898,-7.18
2008-03-28,14488863,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5887027,0.4063,buy,64073,48.590892,902842,2773663,-7.82
2008-03-31,14394676,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5792840,0.4024,buy,64073,48.590892,902842,2679476,-8.42
2008-04-01,14167217,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5565381,0.3928,buy,64073,48.590892,902842,2452017,-9.87
2008-04-02,14321633,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5719797,0.3994,buy,64073,48.590892,902842,2606432,-8.88
2008-04-03,14331244,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5729408,0.3998,buy,64073,48.590892,902842,2616043,-8.82
2008-04-04,14384425,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5782588,0.402,buy,64073,48.590892,902842,2669224,-8.49
2008-04-07,14443372,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5841535,0.4044,buy,64073,48.590892,902842,2728171,-8.11
2008-04-08,14390832,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5788995,0.4023,buy,64073,48.590892,902842,2675631,-8.44
2008-04-09,14515134,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5913297,0.4074,buy,64073,48.590892,902842,2799933,-7.65
2008-04-10,14481815,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5879979,0.406,buy,64073,48.590892,902842,2766615,-7.87
2008-04-11,14451701,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5849865,0.4048,buy,64073,48.590892,902842,2736501,-8.06
2008-04-14,14439527,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5837691,0.4043,buy,64073,48.590892,902842,2724327,-8.13
2008-04-15,14474768,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5872931,0.4057,buy,64073,48.590892,902842,2759567,-7.91
2008-04-16,14577925,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5976089,0.4099,buy,64073,48.590892,902842,2862724,-7.25
2008-04-17,14532433,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5930597,0.4081,buy,64073,48.590892,902842,2817233,-7.54
2008-04-18,14408132,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5806295,0.403,buy,64073,48.590892,902842,2692931,-8.33
2008-04-21,14384425,8601836,False,,0,0.0,sell,0,0.0,202855,0,0,0.0,sell,0,0.0,-18465,0,0,0.0,sell,0,0.0,627968,0,5782588,0.402,buy,64073,48.590892,902842,2669224,-8.49
