date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2017-04-19,cash,0,0,40.27,0.0,14030098,247,0,-14029851,daily
2017-05-02,qqq,42292,41430,15.31,15.01,5461425,5359080,-862,-102345,monthly
2017-05-02,tqqq,1527509,1376452,16.65,15.07,5938577,5383064,-151057,-555513,monthly
2017-05-02,spy,51539,51699,29.91,29.97,10666934,10704082,160,37148,monthly
2017-05-02,gld,113652,119221,38.13,39.94,13600734,14264792,5569,664058,monthly
2017-05-02,cash,0,0,0.0,0.0,247,141,0,-106,monthly
2017-09-05,qqq,41430,41606,14.94,14.91,5708775,5681588,176,-27187,monthly
2017-09-05,tqqq,1376452,1247366,16.53,14.63,6318298,5572429,-129086,-745869,monthly
2017-09-05,spy,51699,53093,29.21,29.88,11164874,11383571,1394,218697,monthly
2017-09-05,gld,119221,121263,39.32,40.57,15028999,15456181,2042,427182,monthly
2017-09-05,cash,0,0,0.0,0.0,141,381,0,240,monthly
2017-12-04,qqq,41606,40891,15.26,14.95,6079686,5906362,-715,-173324,monthly
2017-12-04,tqqq,1247366,1112562,16.85,14.63,6712219,5780140,-134804,-932079,monthly
2017-12-04,spy,53093,51606,30.87,30.22,12295537,11936710,-1487,-358827,monthly
2017-12-04,gld,121263,131042,37.02,40.2,14744367,15879669,9779,1135302,monthly
2017-12-04,cash,0,0,0.0,0.0,381,44,0,-337,monthly
2018-01-29,qqq,40891,41180,14.89,15.04,6624880,6639307,289,14427,daily
2018-01-29,tqqq,1112562,919852,18.11,14.88,8054575,6571231,-192710,-1483344,daily
2018-01-29,spy,51606,52900,29.27,30.02,13016988,13254924,1294,237936,daily
2018-01-29,gld,131042,138927,37.73,40.07,16782549,17692353,7885,909804,daily
2018-01-29,cash,0,0,0.0,0.0,44,277,0,233,daily
2018-02-09,qqq,41180,41358,14.93,15.08,5989426,6119199,178,129773,daily
2018-02-09,tqqq,919852,1153144,11.86,15.39,4757354,6244650,233292,1487296,daily
2018-02-09,spy,52900,53057,29.91,30.09,11995452,12211776,157,216324,daily
2018-02-09,gld,138927,128299,43.29,39.44,17363096,16007865,-10628,-1355231,daily
2018-02-09,cash,0,0,0.0,0.0,277,117,0,-160,daily
2018-02-27,qqq,41358,40818,15.2,15.04,6679766,6510916,-540,-168850,daily
2018-02-27,tqqq,1153144,941697,18.36,14.68,8070843,6354923,-211447,-1715920,daily
2018-02-27,spy,53057,53903,29.53,30.08,12977642,13019940,846,42298,daily
2018-02-27,gld,128299,139033,36.91,40.19,16223408,17397198,10734,1173790,daily
2018-02-27,cash,0,0,0.0,0.0,117,277,0,160,daily
2018-04-03,qqq,40818,41542,14.74,15.07,6026236,6202143,724,175907,monthly
2018-04-03,tqqq,941697,1168953,12.01,15.31,4912666,6302826,227256,1390160,monthly
2018-04-03,spy,53903,53923,29.99,30.19,12264221,12426022,20,161801,monthly
2018-04-03,gld,139033,128455,43.26,39.42,17693339,16223866,-10578,-1469473,monthly
2018-04-03,cash,0,0,0.0,0.0,277,221,0,-56,monthly
2018-05-31,qqq,41542,40256,15.48,15.04,6711691,6499716,-1286,-211975,daily
2018-05-31,tqqq,1168953,972226,18.02,15.0,7813662,6484753,-196727,-1328909,daily
2018-05-31,spy,53923,54000,29.96,29.92,12990209,12929069,77,-61140,daily
2018-05-31,gld,128455,140570,36.55,40.04,15847493,17304166,12115,1456673,daily
2018-05-31,cash,0,0,0.0,0.0,221,191,0,-30,daily
2018-07-18,qqq,40256,40256,15.57,15.58,6904286,6891262,0,-13024,
2018-07-18,tqqq,972226,972226,17.27,17.21,7660107,7611374,0,-48733,
2018-07-18,spy,54000,54000,30.31,30.46,13443937,13472220,0,28283,
2018-07-18,gld,140570,0,36.85,0.0,16345479,0,-140570,-16345479,
2018-07-18,cash,0,0,0.0,36.76,191,16261596,0,16261405,
2018-08-02,qqq,40256,38915,15.51,15.06,6783640,6646894,-1341,-136746,monthly
2018-08-02,tqqq,972226,880443,16.52,15.42,7225004,6803511,-91783,-421493,monthly
2018-08-02,spy,54000,52614,30.78,29.88,13462631,13188540,-1386,-274091,monthly
2018-08-02,gld,0,0,0.0,0.0,0,0,0,0,monthly
2018-08-02,cash,0,0,37.18,39.64,16261596,17493074,0,1231478,monthly
2018-09-05,qqq,38915,38526,15.15,14.94,6880884,6724132,-389,-156752,monthly
2018-09-05,tqqq,880443,798277,16.53,14.52,7506451,6535364,-82166,-971087,monthly
2018-09-05,spy,52614,52961,29.8,30.19,13535081,13587674,347,52593,monthly
2018-09-05,gld,0,0,0.0,0.0,0,0,0,0,monthly
2018-09-05,cash,0,0,38.52,40.36,17493074,18166243,0,673169,monthly
2018-10-25,qqq,38526,39416,14.66,15.15,6071240,6426384,890,355144,daily
2018-10-25,tqqq,798277,1052326,11.25,15.97,4660495,6774126,254049,2113631,daily
2018-10-25,spy,52961,52535,30.24,29.82,12529507,12651699,-426,122192,daily
2018-10-25,gld,0,0,0.0,0.0,0,0,0,0,daily
2018-10-25,cash,0,0,43.85,39.06,18166243,16571017,0,-1595226,daily
2018-11-21,qqq,39416,0,14.86,0.0,5979322,0,-39416,-5979322,
2018-11-21,tqqq,1052326,0,13.23,0.0,5324860,0,-1052326,-5324860,
2018-11-21,spy,52535,52535,30.74,30.62,12372507,12414666,0,42159,
2018-11-21,gld,0,0,0.0,0.0,0,0,0,0,
2018-11-21,cash,0,0,41.17,69.38,16571017,28127406,0,11556389,
2018-12-18,qqq,0,0,0.0,0.0,0,0,0,0,
2018-12-18,tqqq,0,0,0.0,0.0,0,0,0,0,
2018-12-18,spy,52535,0,29.84,0.0,11962152,0,-52535,-11962152,
2018-12-18,gld,0,0,0.0,0.0,0,0,0,0,
2018-12-18,cash,0,0,70.16,100.0,28127406,40139606,0,12012200,
2019-02-22,qqq,0,0,0.0,0.0,0,0,0,0,daily
2019-02-22,tqqq,0,0,0.0,0.0,0,0,0,0,daily
2019-02-22,spy,0,48550,0.0,29.97,0,12154798,48550,12154798,daily
2019-02-22,gld,131179,129511,40.52,40.08,16403934,16253630,-1668,-150304,daily
2019-02-22,cash,0,0,59.48,29.95,24083809,12146288,0,-11937521,daily
2019-02-28,qqq,0,36573,0.0,15.01,0,6054378,36573,6054378,daily
2019-02-28,tqqq,0,994376,0.0,15.04,0,6065124,994376,6065124,daily
2019-02-28,spy,48550,48464,30.05,30.04,12157413,12113273,-86,-44140,daily
2019-02-28,gld,129511,129767,39.92,39.9,16148726,16089810,256,-58916,daily
2019-02-28,cash,0,0,30.03,0.0,12146288,259,0,-12146029,daily
2019-04-02,qqq,36573,35818,15.32,15.0,6375339,6267395,-755,-107944,monthly
2019-04-02,tqqq,994376,886944,16.82,15.11,7000427,6313024,-107432,-687403,monthly
2019-04-02,spy,48464,48497,29.98,29.9,12478783,12493398,33,14615,monthly
2019-04-02,gld,129767,136970,37.89,39.99,15770583,16707601,7203,937018,monthly
2019-04-02,cash,0,0,0.0,0.0,259,326,0,67,monthly
2019-06-04,qqq,35818,36772,14.6,15.08,5834890,6158967,954,324077,monthly
2019-06-04,tqqq,886944,1060627,12.48,15.78,4984469,6443618,173683,1459149,monthly
2019-06-04,spy,48497,48458,30.02,29.99,11995358,12245876,-39,250518,monthly
2019-06-04,gld,136970,127688,42.89,39.14,17136316,15980153,-9282,-1156163,monthly
2019-06-04,cash,0,0,0.0,0.0,326,122,0,-204,monthly
2019-06-20,qqq,36772,36476,15.12,14.86,6588554,6596295,-296,7741,daily
2019-06-20,tqqq,1060627,889052,18.03,15.24,7853555,6763784,-171575,-1089771,daily
2019-06-20,spy,48458,49491,29.36,29.71,12792846,13190389,1033,397543,daily
2019-06-20,gld,127688,136066,37.48,40.19,16330018,17839613,8378,1509595,daily
2019-06-20,cash,0,0,0.0,0.0,122,357,0,235,daily
2019-12-03,qqq,36476,36803,14.87,14.94,7120543,7128108,327,7565,monthly
2019-12-03,tqqq,889052,794724,16.7,14.64,7996656,6987655,-94328,-1009001,monthly
2019-12-03,spy,49491,50704,29.29,29.91,14025960,14273363,1213,247403,monthly
2019-12-03,gld,136066,138993,39.15,40.51,18748533,19335316,2927,586783,monthly
2019-12-03,cash,0,0,0.0,0.0,357,371,0,14,monthly
2020-01-03,qqq,36803,36985,14.93,14.91,7666710,7634050,182,-32660,monthly
2020-01-03,tqqq,794724,705450,16.81,14.56,8633420,7455223,-89274,-1178197,monthly
2020-01-03,spy,50704,51910,29.31,29.88,15053415,15294766,1206,241351,monthly
2020-01-03,gld,138993,142664,38.95,40.65,20008041,20808971,3671,800930,monthly
2020-01-03,cash,0,0,0.0,0.0,371,298,0,-73,monthly
2020-03-10,qqq,36985,38213,14.5,15.39,6899446,7516677,1228,617231,daily
2020-03-10,tqqq,705450,947374,10.85,16.41,5165590,8016758,241924,2851168,daily
2020-03-10,spy,51910,0,27.34,0.0,13009162,0,-51910,-13009162,daily
2020-03-10,gld,142664,120325,47.31,38.05,22513805,18587805,-22339,-3926000,daily
2020-03-10,cash,0,0,0.0,30.15,298,14729859,0,14729561,daily
2020-03-13,qqq,38213,0,14.8,0.0,6530093,0,-38213,-6530093,
2020-03-13,tqqq,947374,0,11.5,0.0,5071086,0,-947374,-5071086,
2020-03-13,spy,0,0,0.0,0.0,0,0,0,0,
2020-03-13,gld,120325,120325,40.31,38.53,17782830,17240165,0,-542665,
2020-03-13,cash,0,0,33.39,61.47,14729859,27499121,0,12769262,
2020-04-20,qqq,0,33805,0.0,14.91,0,6945526,33805,6945526,daily
2020-04-20,tqqq,0,893532,0.0,14.81,0,6899703,893532,6899703,daily
2020-04-20,spy,0,0,0.0,0.0,0,0,0,0,daily
2020-04-20,gld,120325,117491,40.96,40.28,19079936,18763312,-2834,-316624,daily
2020-04-20,cash,0,0,59.04,30.0,27499121,13973784,0,-13525337,daily
2020-06-02,qqq,33805,33044,15.35,15.07,7641580,7519660,-761,-121920,monthly
2020-06-02,tqqq,893532,745795,17.98,15.28,8953478,7622050,-147737,-1331428,monthly
2020-06-02,spy,0,52856,0.0,30.0,0,14968813,52856,14968813,monthly
2020-06-02,gld,117491,121690,38.61,39.65,19228577,19786794,4199,558217,monthly
2020-06-02,cash,0,0,28.06,0.0,13973784,75,0,-13973709,monthly
2020-07-02,qqq,33044,32475,15.27,15.0,8007789,7923311,-569,-84478,monthly
2020-07-02,tqqq,745795,653165,17.2,15.27,9020527,8068089,-92630,-952438,monthly
2020-07-02,spy,52856,54861,28.89,29.93,15153757,15815210,2005,661453,monthly
2020-07-02,gld,121690,125932,38.65,39.8,20275987,21028124,4242,752137,monthly
2020-07-02,cash,0,0,0.0,0.0,75,146,0,71,monthly
2020-08-04,qqq,32475,33478,14.55,14.88,8463385,8757168,1003,293783,monthly
2020-08-04,tqqq,653165,588740,16.63,15.0,9672489,8831797,-64425,-840692,monthly
2020-08-04,spy,54861,57484,28.63,29.76,16654010,17517671,2623,863661,monthly
2020-08-04,gld,125932,125334,40.19,40.36,23378016,23762072,-598,384056,monthly
2020-08-04,cash,0,0,0.0,0.0,146,16,0,-130,monthly
2020-09-01,qqq,33478,32927,15.25,15.05,9550681,9554042,-551,3361,daily
2020-09-01,tqqq,588740,489241,18.14,15.64,11360799,9931082,-99499,-1429717,daily
2020-09-01,spy,57484,58241,29.61,29.86,18539354,18960406,757,421052,daily
2020-09-01,gld,125334,135363,37.0,39.45,23165483,25048923,10029,1883440,daily
2020-09-01,cash,0,0,0.0,0.0,16,86,0,70,daily
2020-09-21,qqq,32927,33686,14.67,15.17,8501225,8718046,759,216821,daily
2020-09-21,tqqq,489241,630123,11.76,15.45,6814966,8881396,140882,2066430,daily
2020-09-21,spy,58241,56709,30.8,29.91,17851262,17188242,-1532,-663020,daily
2020-09-21,gld,135363,126373,42.78,39.47,24798501,22686481,-8990,-2112020,daily
2020-09-21,cash,0,0,0.0,0.0,86,229,0,143,daily
2020-10-02,qqq,33686,32843,15.38,14.89,9198413,8715935,-843,-482478,monthly
2020-10-02,tqqq,630123,541604,17.26,13.91,10325959,8143484,-88519,-2182475,monthly
2020-10-02,spy,56709,57454,29.62,30.37,17717604,17779940,745,62336,monthly
2020-10-02,gld,126373,133889,37.75,40.83,22582854,23904541,7516,1321687,monthly
2020-10-02,cash,0,0,0.0,0.0,229,33,0,-196,monthly
2020-11-03,qqq,32843,33072,14.89,15.0,8578355,8787589,229,209234,monthly
2020-11-03,tqqq,541604,613116,13.21,15.44,7609783,9047889,71512,1438106,monthly
2020-11-03,spy,57454,56457,30.53,30.01,17586075,17586016,-997,-59,monthly
2020-11-03,gld,133889,129504,41.36,39.55,23820192,23170855,-4385,-649337,monthly
2020-11-03,cash,0,0,0.0,0.0,33,264,0,231,monthly
2020-11-27,qqq,33072,32256,15.38,15.09,9479651,9330950,-816,-148701,daily
2020-11-27,tqqq,613116,506929,18.21,15.41,11220409,9530522,-106187,-1689887,daily
2020-11-27,spy,56457,55000,30.8,29.98,18979684,18541368,-1457,-438316,daily
2020-11-27,gld,129504,145636,35.62,39.52,21952222,24436263,16132,2484041,daily
2020-11-27,cash,0,0,0.0,0.0,264,49,0,-215,daily
2021-01-22,qqq,32256,32105,15.07,15.05,10202896,10125886,-151,-77010,daily
2021-01-22,tqqq,506929,417397,18.17,14.91,12299171,10035090,-89532,-2264081,daily
2021-01-22,spy,55000,56785,29.06,30.08,19673611,20240220,1785,566609,daily
2021-01-22,gld,145636,154597,37.7,39.96,25527077,26884417,8961,1357340,daily
2021-01-22,cash,0,0,0.0,0.0,49,229,0,180,daily
2021-03-01,qqq,32105,32105,15.32,15.38,9774892,10068942,0,294050,
2021-03-01,tqqq,417397,417397,13.96,14.79,8906991,9683683,0,776692,
2021-03-01,spy,56785,56785,31.51,31.45,20107002,20594396,0,487394,
2021-03-01,gld,154597,0,39.21,0.0,25015340,0,-154597,-25015340,
2021-03-01,cash,0,0,0.0,38.38,229,25128566,0,25128337,
2021-05-21,qqq,32105,31584,15.25,15.01,10244915,10022877,-521,-222038,daily
2021-05-21,tqqq,417397,429449,14.57,14.83,9790502,9906799,12052,116297,daily
2021-05-21,spy,56785,51973,32.78,30.16,22024882,20141973,-4812,-1882909,daily
2021-05-21,gld,0,151743,0.0,40.0,0,26712836,151743,26712836,daily
2021-05-21,cash,0,0,37.4,0.0,25128566,103,0,-25128463,daily
2021-06-30,qqq,31584,30167,15.7,14.96,10893087,10387962,-1417,-505125,daily
2021-06-30,tqqq,429449,353279,18.22,14.9,12637972,10350787,-76170,-2287185,daily
2021-06-30,spy,51973,51929,30.03,29.99,20829293,20829175,-44,-118,daily
2021-06-30,gld,151743,168323,36.05,40.14,25011798,27879339,16580,2867541,daily
2021-06-30,cash,0,0,0.0,0.0,103,42,0,-61,daily
2021-09-02,qqq,30167,30183,14.99,15.0,11154390,11155027,16,637,monthly
2021-09-02,tqqq,353279,310776,17.07,15.0,12700628,11157004,-42503,-1543624,monthly
2021-09-02,spy,51929,52719,29.55,30.1,21984351,22387465,790,403114,monthly
2021-09-02,gld,168323,175364,38.39,39.9,28564412,29680357,7041,1115945,monthly
2021-09-02,cash,0,0,0.0,0.0,42,525,0,483,monthly
2021-10-04,qqq,30183,30138,15.02,14.9,10573798,10336422,-45,-237376,monthly
2021-10-04,tqqq,310776,348400,13.39,14.3,9428080,9919517,37624,491437,monthly
2021-10-04,spy,52719,51723,30.57,30.04,21520062,20841216,-996,-678846,monthly
2021-10-04,gld,175364,171021,41.01,40.76,28863160,28280032,-4343,-583128,monthly
2021-10-04,cash,0,0,0.0,0.0,525,9,0,-516,monthly
2021-11-02,qqq,30138,30026,15.06,15.02,11356817,11361924,-112,5107,monthly
2021-11-02,tqqq,348400,301576,17.31,15.14,13056864,11452809,-46824,-1604055,monthly
2021-11-02,spy,51723,52324,29.65,30.04,22367933,22719328,601,351395,monthly
2021-11-02,gld,171021,180089,37.98,39.8,28649438,30103677,9068,1454239,monthly
2021-11-02,cash,0,0,0.0,0.0,9,594,0,585,monthly
2022-01-24,qqq,30026,31059,14.51,14.95,10283970,10686475,1033,402505,daily
2022-01-24,tqqq,301576,396717,11.53,15.27,8175219,10909947,95141,2734728,daily
2022-01-24,spy,52324,51459,30.5,29.88,21618468,21351367,-865,-267101,daily
2022-01-24,gld,180089,165752,43.46,39.9,30811426,28514316,-14337,-2297110,daily
2022-01-24,cash,0,0,0.0,0.0,594,332,0,-262,daily
2022-01-26,qqq,31059,0,14.86,0.0,10438745,0,-31059,-10438745,
2022-01-26,tqqq,396717,0,14.39,0.0,10105317,0,-396717,-10105317,
2022-01-26,spy,51459,51459,30.03,29.8,21090689,21037781,0,-52908,
2022-01-26,gld,165752,165752,40.73,39.86,28605480,28143030,0,-462450,
2022-01-26,cash,0,0,0.0,30.35,332,21425602,0,21425270,
2022-05-02,qqq,0,0,0.0,0.0,0,0,0,0,
2022-05-02,tqqq,0,0,0.0,0.0,0,0,0,0,
2022-05-02,spy,51459,0,28.33,0.0,20062054,0,-51459,-20062054,
2022-05-02,gld,165752,165752,41.41,40.99,29323186,28779520,0,-543666,
2022-05-02,cash,0,0,30.26,59.01,21425602,41430865,0,20005263,
2022-07-07,qqq,0,0,0.0,0.0,0,0,0,0,
2022-07-07,tqqq,0,0,0.0,0.0,0,0,0,0,
2022-07-07,spy,0,0,0.0,0.0,0,0,0,0,
2022-07-07,gld,165752,0,39.35,0.0,26875029,0,-165752,-26875029,
2022-07-07,cash,0,0,60.65,100.0,41430865,68273192,0,26842327,
2023-02-07,qqq,0,0,0.0,0.0,0,0,0,0,daily
2023-02-07,tqqq,0,0,0.0,0.0,0,0,0,0,daily
2023-02-07,spy,0,52285,0.0,30.25,0,20810515,52285,20810515,daily
2023-02-07,gld,158521,157673,40.21,39.87,27554121,27431947,-848,-122174,daily
2023-02-07,cash,0,0,59.79,29.88,40963943,20555596,0,-20408347,daily
2023-03-22,qqq,0,33880,0.0,14.86,0,10190584,33880,10190584,daily
2023-03-22,tqqq,0,830672,0.0,14.46,0,9915095,830672,9915095,daily
2023-03-22,spy,52285,53971,29.06,29.7,20070824,20364865,1686,294041,daily
2023-03-22,gld,157673,153153,41.18,40.97,28439478,28094386,-4520,-345092,daily
2023-03-22,cash,0,0,29.76,0.0,20555596,96,0,-20555500,daily
2023-05-30,qqq,33880,32949,15.43,14.98,11598064,11330511,-931,-267553,daily
2023-05-30,tqqq,830672,672064,18.69,15.24,14053082,11529063,-158608,-2524019,daily
2023-05-30,spy,53971,55781,29.02,29.81,21814416,22554586,1810,740170,daily
2023-05-30,gld,153153,166106,36.86,39.97,27708440,30237935,12953,2529495,daily
2023-05-30,cash,0,0,0.0,0.0,96,565,0,469,daily
2023-07-05,qqq,32949,32531,15.19,15.04,12004484,11851873,-418,-152611,monthly
2023-07-05,tqqq,672064,590483,17.03,14.99,13459960,11817479,-81581,-1642481,monthly
2023-07-05,spy,55781,55301,30.26,30.03,23910423,23669417,-480,-241006,monthly
2023-07-05,gld,166106,177014,37.52,39.94,29644937,31480169,10908,1835232,monthly
2023-07-05,cash,0,0,0.0,0.0,565,26,0,-539,monthly
2023-10-27,qqq,32531,33028,14.77,14.99,11015746,11237738,497,221992,daily
2023-10-27,tqqq,590483,740533,11.9,15.06,8872050,11285203,150050,2413153,daily
2023-10-27,spy,55301,55942,29.65,29.71,22113742,22268663,641,154921,daily
2023-10-27,gld,177014,162044,43.68,40.24,32572345,30164489,-14970,-2407856,daily
2023-10-27,cash,0,0,0.0,0.0,26,351,0,325,daily
2023-11-13,qqq,33028,32177,15.39,14.96,12314294,11959588,-851,-354706,daily
2023-11-13,tqqq,740533,602318,18.38,14.82,14699609,11847531,-138215,-2852078,daily
2023-11-13,spy,55942,56191,29.87,29.99,23891585,23975052,249,83467,daily
2023-11-13,gld,162044,178211,36.36,40.24,29088517,32168866,16167,3080349,daily
2023-11-13,cash,0,0,0.0,0.0,351,419,0,68,daily
2024-01-23,qqq,32177,32167,15.0,14.99,13404868,13456309,-10,51441,daily
2024-01-23,tqqq,602318,500581,18.05,15.11,16129179,13563930,-101737,-2565249,daily
2024-01-23,spy,56191,56959,29.59,29.94,26437978,26877482,768,439504,daily
2024-01-23,gld,178211,190817,37.35,39.95,33364663,35864054,12606,2499391,daily
2024-01-23,cash,0,0,0.0,0.0,419,239,0,-180,daily
2024-05-02,qqq,32167,34048,14.16,15.06,13411740,14377196,1881,965456,monthly
2024-05-02,tqqq,500581,559276,13.39,15.38,12676849,14687517,58695,2010668,monthly
2024-05-02,spy,56959,58152,29.38,30.03,27822324,28670742,1193,848418,monthly
2024-05-02,gld,190817,177032,43.08,39.52,40794765,37730831,-13785,-3063934,monthly
2024-05-02,cash,0,0,0.0,0.0,239,916,0,677,monthly
2024-06-04,qqq,34048,33804,15.11,15.07,15260572,15192671,-244,-67901,monthly
2024-06-04,tqqq,559276,488584,17.16,15.13,17330775,15252882,-70692,-2077893,monthly
2024-06-04,spy,58152,58811,29.66,30.09,29963407,30336838,659,373431,monthly
2024-06-04,gld,177032,186019,38.07,39.72,38454891,40044310,8987,1589419,monthly
2024-06-04,cash,0,0,0.0,0.0,916,179,0,-737,monthly
2024-07-02,qqq,33804,33208,15.27,15.04,16139467,16021382,-596,-118085,monthly
2024-07-02,tqqq,488584,428199,17.08,15.31,18060061,16313182,-60385,-1746879,monthly
2024-07-02,spy,58811,59376,29.71,29.97,31411014,31926193,565,515179,monthly
2024-07-02,gld,186019,196132,37.93,39.68,40100117,42278213,10113,2178096,monthly
2024-07-02,cash,0,0,0.0,0.0,179,497,0,318,monthly
2024-08-02,qqq,33208,34389,14.49,14.94,15122567,15288685,1181,166118,monthly
2024-08-02,tqqq,428199,505753,12.81,14.3,13366135,14635834,77554,1269699,monthly
2024-08-02,spy,59376,58854,30.26,30.02,31577283,30716920,-522,-860363,monthly
2024-08-02,gld,196132,184948,42.44,40.73,44280722,41676181,-11184,-2604541,monthly
2024-08-02,cash,0,0,0.0,0.0,497,263,0,-234,monthly
2024-12-03,qqq,34389,34658,14.88,15.01,17580338,17772184,269,191846,monthly
2024-12-03,tqqq,505753,433836,17.45,15.07,20617145,17841958,-71917,-2775187,monthly
2024-12-03,spy,58854,59755,29.55,29.94,34900598,35451320,901,550722,monthly
2024-12-03,gld,184948,194004,38.12,39.97,45023741,47323394,9056,2299653,monthly
2024-12-03,cash,0,0,0.0,0.0,263,815,0,552,monthly
2025-03-04,qqq,34658,35939,14.47,14.98,17118248,17697388,1281,579140,monthly
2025-03-04,tqqq,433836,511987,12.74,14.89,15076547,17596933,78151,2520386,monthly
2025-03-04,spy,59755,61699,29.06,29.69,34384385,35082769,1944,698384,monthly
2025-03-04,gld,194004,177535,43.73,40.43,51748625,47767566,-16469,-3981059,monthly
2025-03-04,cash,0,0,0.0,0.0,815,10,0,-805,monthly
2025-04-02,qqq,35939,37356,14.44,14.99,16906530,17701376,1417,794846,monthly
2025-04-02,tqqq,511987,606140,12.75,15.3,14926787,18066699,94153,3139912,monthly
2025-04-02,spy,61699,63357,29.22,29.95,34219013,35360936,1658,1141923,monthly
2025-04-02,gld,177535,162883,43.6,39.75,51053741,46936365,-14652,-4117376,monthly
2025-04-02,cash,0,0,0.0,0.0,10,263,0,253,monthly
2025-04-04,qqq,37356,0,14.93,0.0,16753759,0,-37356,-16753759,
2025-04-04,tqqq,606140,0,13.52,0.0,15163607,0,-606140,-15163607,
2025-04-04,spy,63357,63357,29.97,29.5,33618317,31650201,0,-1968116,
2025-04-04,gld,162883,162883,41.58,42.47,46652950,45561632,0,-1091318,
2025-04-04,cash,0,0,0.0,28.02,263,30062420,0,30062157,
2025-04-07,qqq,0,0,0.0,0.0,0,0,0,0,
2025-04-07,tqqq,0,0,0.0,0.0,0,0,0,0,
2025-04-07,spy,63357,0,29.5,0.0,31650201,0,-63357,-31650201,
2025-04-07,gld,162883,162883,42.47,42.38,45561632,44582704,0,-978928,
2025-04-07,cash,0,0,28.02,57.62,30062420,60612834,0,30550414,
2025-05-02,qqq,0,0,0.0,0.0,0,0,0,0,monthly
2025-05-02,tqqq,0,0,0.0,0.0,0,0,0,0,monthly
2025-05-02,spy,0,0,0.0,0.0,0,0,0,0,monthly
2025-05-02,gld,162883,146759,44.42,40.06,48451175,43731248,-16124,-4719927,monthly
2025-05-02,cash,0,0,55.58,59.94,60612834,65438255,0,4825421,monthly
2025-05-16,qqq,0,31503,0.0,15.04,0,16349987,31503,16349987,daily
2025-05-16,tqqq,0,461548,0.0,15.09,0,16401391,461548,16401391,daily
2025-05-16,spy,0,55849,0.0,30.19,0,32809361,55849,32809361,daily
2025-05-16,gld,146759,146584,40.05,39.68,43710699,43130874,-175,-579825,daily
2025-05-16,cash,0,0,59.95,0.0,65438255,274,0,-65437981,daily
2025-08-13,qqq,31503,31353,15.07,14.97,18205713,18128086,-150,-77627,daily
2025-08-13,tqqq,461548,384381,18.05,15.01,21803898,18185304,-77167,-3618594,daily
2025-08-13,spy,55849,56854,29.47,30.02,35591701,36356196,1005,764495,daily
2025-08-13,gld,146584,156673,37.41,40.0,45187448,48444856,10089,3257408,daily
2025-08-13,cash,0,0,0.0,0.0,274,154,0,-120,daily
2026-01-05,qqq,31353,34366,13.67,14.84,19198943,21211098,3013,2012155,monthly
2026-01-05,tqqq,384381,401865,14.33,15.07,20122344,21539963,17484,1417619,monthly
2026-01-05,spy,56854,61807,27.58,29.66,38735160,42390140,4953,3654980,monthly
2026-01-05,gld,156673,141329,44.43,40.42,62399722,57769643,-15344,-4630079,monthly
2026-01-05,cash,0,0,0.0,0.0,154,407,0,253,monthly
2026-03-03,qqq,34366,37695,13.69,15.28,20871304,22648002,3329,1776698,monthly
2026-03-03,tqqq,401865,463372,13.11,15.04,19972690,22288192,61507,2315502,monthly
2026-03-03,spy,61807,66862,27.76,30.6,42307547,45364336,5055,3056789,monthly
2026-03-03,gld,141329,123744,45.44,39.08,69251210,57929518,-17585,-11321692,monthly
2026-03-03,cash,0,0,0.0,0.0,407,424,0,17,monthly
