Date,equity,cash,is_month_start,rebalanced,rebalance_reason,spy_close,spy_shares,spy_weight,spy_signal_today,spy_pending_intent,spy_pending_reason,spy_pending_delta,spy_executed_intent,spy_exec_side,spy_exec_shares,spy_exec_price,gld_close,gld_shares,gld_weight,gld_signal_today,gld_pending_intent,gld_pending_reason,gld_pending_delta,gld_executed_intent,gld_exec_side,gld_exec_shares,gld_exec_price,tlt_close,tlt_shares,tlt_weight,tlt_signal_today,tlt_pending_intent,tlt_pending_reason,tlt_pending_delta,tlt_executed_intent,tlt_exec_side,tlt_exec_shares,tlt_exec_price
2005-05-18,10182292,2011596,False,False,,80.677879,75402,0.5974,hold,,,0.0,,,0,0.0,42.049999,0,0.0,hold,,,0.0,,,0,0.0,47.656975,43801,0.205,hold,,,0.0,,,0,0.0
2005-05-19,10202540,2011596,False,False,,81.01741,75402,0.5988,hold,,,0.0,,,0,0.0,41.98,0,0.0,hold,,,0.0,,,0,0.0,47.534748,43801,0.2041,hold,,,0.0,,,0,0.0
2005-05-20,10196291,2011596,False,False,,80.90197,75402,0.5983,hold,,,0.0,,,0,0.0,41.650002,0,0.0,hold,,,0.0,,,0,0.0,47.590809,43801,0.2044,hold,,,0.0,,,0,0.0
2005-05-23,10246374,2011596,False,False,,81.350227,75402,0.5986,hold,,,0.0,,,0,0.0,41.619999,0,0.0,hold,,,0.0,,,0,0.0,47.962574,43801,0.205,hold,,,0.0,,,0,0.0
2005-05-24,10237836,2011596,False,False,,81.16008,75402,0.5977,hold,,,0.0,,,0,0.0,41.73,0,0.0,hold,,,0.0,,,0,0.0,48.094975,43801,0.2058,hold,,,0.0,,,0,0.0
2005-05-25,10218505,2011596,False,False,,81.098961,75402,0.5984,hold,,,0.0,,,0,0.0,41.869999,0,0.0,hold,,,0.0,,,0,0.0,47.758858,43801,0.2047,hold,,,0.0,,,0,0.0
2005-05-26,10250608,2011596,False,False,,81.5336,75402,0.5997,hold,,,0.0,,,0,0.0,41.689999,0,0.0,hold,,,0.0,,,0,0.0,47.743572,43801,0.204,hold,,,0.0,,,0,0.0
2005-05-27,10263083,2011596,False,False,,81.669449,75402,0.6,hold,,,0.0,,,0,0.0,41.880001,0,0.0,hold,,,0.0,,,0,0.0,47.794521,43801,0.204,hold,,,0.0,,,0,0.0
2005-05-31,10249527,2011596,False,False,,81.146492,75402,0.597,hold,,,0.0,,,0,0.0,41.650002,0,0.0,hold,,,0.0,,,0,0.0,48.385277,43801,0.2068,hold,,,0.0,,,0,0.0
2005-06-01,10327711,2011596,True,False,,81.839211,75402,0.5975,hold,,,0.0,,,0,0.0,41.529999,0,0.0,hold,,,0.0,,,0,0.0,48.97776,43801,0.2077,hold,,,0.0,,,0,0.0
2005-06-02,10346176,2011596,False,False,,82.015785,75402,0.5977,hold,,,0.0,,,0,0.0,42.099998,0,0.0,hold,,,0.0,,,0,0.0,49.095356,43801,0.2078,hold,,,0.0,,,0,0.0
2005-06-03,10297249,2011596,False,False,,81.601501,75402,0.5975,hold,,,0.0,,,0,0.0,42.169998,0,0.0,hold,,,0.0,,,0,0.0,48.691517,43801,0.2071,hold,,,0.0,,,0,0.0
2005-06-06,10302814,2011596,False,False,,81.526825,75402,0.5967,hold,,,0.0,,,0,0.0,42.48,0,0.0,hold,,,0.0,,,0,0.0,48.947105,43801,0.2081,hold,,,0.0,,,0,0.0
2005-06-07,10324439,2011596,False,False,,81.587936,75402,0.5959,hold,,,0.0,,,0,0.0,42.380001,0,0.0,hold,,,0.0,,,0,0.0,49.335621,43801,0.2093,hold,,,0.0,,,0,0.0
2005-06-08,10302873,2011596,False,False,,81.438515,75402,0.596,hold,,,0.0,,,0,0.0,42.34,0,0.0,hold,,,0.0,,,0,0.0,49.100483,43801,0.2087,hold,,,0.0,,,0,0.0
2005-06-09,10330272,2011596,False,False,,81.825645,75402,0.5973,hold,,,0.0,,,0,0.0,42.27,0,0.0,hold,,,0.0,,,0,0.0,49.059582,43801,0.208,hold,,,0.0,,,0,0.0
2005-06-10,10291747,2011596,False,False,,81.635437,75402,0.5981,hold,,,0.0,,,0,0.0,42.619999,0,0.0,hold,,,0.0,,,0,0.0,48.507488,43801,0.2064,hold,,,0.0,,,0,0.0
2005-06-13,10298447,2011596,False,False,,81.893562,75402,0.5996,hold,,,0.0,,,0,0.0,42.779999,0,0.0,hold,,,0.0,,,0,0.0,48.216099,43801,0.2051,hold,,,0.0,,,0,0.0
2005-06-14,10298903,2011596,False,False,,82.08371,75402,0.601,hold,,,0.0,,,0,0.0,42.599998,0,0.0,hold,,,0.0,,,0,0.0,47.899174,43801,0.2037,hold,,,0.0,,,0,0.0
2005-06-15,10314490,2011596,False,False,,82.239914,75402,0.6012,hold,,,0.0,,,0,0.0,42.740002,0,0.0,hold,,,0.0,,,0,0.0,47.986115,43801,0.2038,hold,,,0.0,,,0,0.0
2005-06-16,10340888,2011596,False,False,,82.450478,75402,0.6012,hold,,,0.0,,,0,0.0,43.459999,0,0.0,hold,,,0.0,,,0,0.0,48.226334,43801,0.2043,hold,,,0.0,,,0,0.0
2005-06-17,10363700,2011596,False,False,,82.755974,75402,0.6021,hold,,,0.0,,,0,0.0,43.630001,0,0.0,hold,,,0.0,,,0,0.0,48.22123,43801,0.2038,hold,,,0.0,,,0,0.0
2005-06-20,10362173,2011596,False,False,,82.783241,75402,0.6024,hold,,,0.0,,,0,0.0,43.66,0,0.0,hold,,,0.0,,,0,0.0,48.139423,43801,0.2035,hold,,,0.0,,,0,0.0
2005-06-21,10381222,2011596,False,False,,82.830978,75402,0.6016,hold,,,0.0,,,0,0.0,43.810001,0,0.0,hold,,,0.0,,,0,0.0,48.492149,43801,0.2046,hold,,,0.0,,,0,0.0
2005-06-22,10412111,2011596,False,False,,82.899139,75402,0.6003,hold,,,0.0,,,0,0.0,43.720001,0,0.0,hold,,,0.0,,,0,0.0,49.080032,43801,0.2065,hold,,,0.0,,,0,0.0
2005-06-23,10321953,2011596,False,False,,81.733147,75402,0.5971,hold,,,0.0,,,0,0.0,44.02,0,0.0,hold,,,0.0,,,0,0.0,49.0289,43801,0.2081,hold,,,0.0,,,0,0.0
2005-06-24,10287451,2011596,False,False,,81.133026,75402,0.5947,hold,,,0.0,,,0,0.0,43.900002,0,0.0,hold,,,0.0,,,0,0.0,49.274277,43801,0.2098,hold,,,0.0,,,0,0.0
2005-06-27,10302015,2011596,False,False,,81.248955,75402,0.5947,hold,,,0.0,,,0,0.0,43.91,0,0.0,hold,,,0.0,,,0,0.0,49.407211,43801,0.2101,hold,,,0.0,,,0,0.0
2005-06-28,10338653,2011596,False,False,,81.930847,75402,0.5975,hold,,,0.0,,,0,0.0,43.450001,0,0.0,hold,,,0.0,,,0,0.0,49.069824,43801,0.2079,hold,,,0.0,,,0,0.0
2005-06-29,10318841,2011596,False,False,,81.712662,75402,0.5971,hold,,,0.0,,,0,0.0,43.630001,0,0.0,hold,,,0.0,,,0,0.0,48.993114,43801,0.208,hold,,,0.0,,,0,0.0
2005-06-30,10304673,2011596,False,False,,81.269386,75402,0.5947,hold,,,0.0,,,0,0.0,43.439999,0,0.0,hold,,,0.0,,,0,0.0,49.432735,43801,0.2101,hold,,,0.0,,,0,0.0
2005-07-01,10296432,2011596,True,False,,81.50811,75402,0.5969,hold,,,0.0,,,0,0.0,42.700001,0,0.0,hold,,,0.0,,,0,0.0,48.833622,43801,0.2077,hold,,,0.0,,,0,0.0
2005-07-05,10325567,2011596,False,False,,82.162704,75402,0.6,hold,,,0.0,,,0,0.0,42.279999,0,0.0,hold,,,0.0,,,0,0.0,48.371933,43801,0.2052,hold,,,0.0,,,0,0.0
2005-07-06,10285319,2011596,False,False,,81.473991,75402,0.5973,hold,,,0.0,,,0,0.0,42.25,0,0.0,hold,,,0.0,,,0,0.0,48.638657,43801,0.2071,hold,,,0.0,,,0,0.0
2005-07-07,10313981,2011596,False,False,,81.794502,75402,0.598,hold,,,0.0,,,0,0.0,42.360001,0,0.0,hold,,,0.0,,,0,0.0,48.741276,43801,0.207,hold,,,0.0,,,0,0.0
2005-07-08,10375659,2011596,False,False,,82.728691,75402,0.6012,hold,,,0.0,,,0,0.0,42.259998,0,0.0,hold,,,0.0,,,0,0.0,48.541233,43801,0.2049,hold,,,0.0,,,0,0.0
2005-07-11,10407537,2011596,False,False,,83.151459,75402,0.6024,hold,,,0.0,,,0,0.0,42.540001,0,0.0,hold,,,0.0,,,0,0.0,48.541233,43801,0.2043,hold,,,0.0,,,0,0.0
2005-07-12,10412082,2011596,False,False,,83.369667,75402,0.6037,hold,,,0.0,,,0,0.0,42.639999,0,0.0,hold,,,0.0,,,0,0.0,48.269363,43801,0.2031,hold,,,0.0,,,0,0.0
2005-07-13,10417679,2011596,False,False,,83.485619,75402,0.6043,hold,,,0.0,,,0,0.0,42.349998,0,0.0,hold,,,0.0,,,0,0.0,48.197533,43801,0.2026,hold,,,0.0,,,0,0.0
2005-07-14,10436963,2011596,False,False,,83.812897,75402,0.6055,hold,,,0.0,,,0,0.0,41.900002,0,0.0,hold,,,0.0,,,0,0.0,48.074406,43801,0.2018,hold,,,0.0,,,0,0.0
2005-07-15,10438985,2011596,False,False,,83.765205,75402,0.605,hold,,,0.0,,,0,0.0,42.049999,0,0.0,hold,,,0.0,,,0,0.0,48.202675,43801,0.2023,hold,,,0.0,,,0,0.0
2005-07-18,10398059,2011596,False,False,,83.431038,75402,0.605,hold,,,0.0,,,0,0.0,42.009998,0,0.0,hold,,,0.0,,,0,0.0,47.843575,43801,0.2015,hold,,,0.0,,,0,0.0
2005-07-19,10439926,2011596,False,False,,83.887924,75402,0.6059,hold,,,0.0,,,0,0.0,41.889999,0,0.0,hold,,,0.0,,,0,0.0,48.012909,43801,0.2014,hold,,,0.0,,,0,0.0
2005-07-20,10472981,2011596,False,False,,84.174355,75402,0.606,hold,,,0.0,,,0,0.0,42.200001,0,0.0,hold,,,0.0,,,0,0.0,48.27449,43801,0.2019,hold,,,0.0,,,0,0.0
2005-07-21,10407200,2011596,False,False,,83.683365,75402,0.6063,hold,,,0.0,,,0,0.0,42.459999,0,0.0,hold,,,0.0,,,0,0.0,47.617882,43801,0.2004,hold,,,0.0,,,0,0.0
2005-07-22,10465538,2011596,False,False,,84.242508,75402,0.6069,hold,,,0.0,,,0,0.0,42.450001,0,0.0,hold,,,0.0,,,0,0.0,47.987221,43801,0.2008,hold,,,0.0,,,0,0.0
2005-07-25,10439900,2011596,False,False,,84.00383,75402,0.6067,hold,,,0.0,,,0,0.0,42.509998,0,0.0,hold,,,0.0,,,0,0.0,47.812778,43801,0.2006,hold,,,0.0,,,0,0.0
2005-07-26,10450988,2011596,False,False,,84.106133,75402,0.6068,hold,,,0.0,,,0,0.0,42.25,0,0.0,hold,,,0.0,,,0,0.0,47.889809,43801,0.2007,hold,,,0.0,,,0,0.0
2005-07-27,10470753,2011596,False,False,,84.41301,75402,0.6079,hold,,,0.0,,,0,0.0,42.439999,0,0.0,hold,,,0.0,,,0,0.0,47.812778,43801,0.2,hold,,,0.0,,,0,0.0
2005-07-28,10529509,2011596,False,False,,84.944885,75402,0.6083,hold,,,0.0,,,0,0.0,42.75,0,0.0,hold,,,0.0,,,0,0.0,48.238609,43801,0.2007,hold,,,0.0,,,0,0.0
2005-07-29,10465935,2011596,False,False,,84.378899,75402,0.6079,hold,,,0.0,,,0,0.0,42.82,0,0.0,hold,,,0.0,,,0,0.0,47.761505,43801,0.1999,hold,,,0.0,,,0,0.0
2005-08-01,10453529,2011596,True,False,,84.317535,75402,0.6082,hold,,,0.0,,,0,0.0,43.130001,0,0.0,hold,,,0.0,,,0,0.0,47.583912,43801,0.1994,hold,,,0.0,,,0,0.0
2005-08-02,10484813,2011596,False,False,,84.822166,75402,0.61,hold,,,0.0,,,0,0.0,43.139999,0,0.0,hold,,,0.0,,,0,0.0,47.429432,43801,0.1981,hold,,,0.0,,,0,0.0
2005-08-03,10511927,2011596,False,False,,85.047157,75402,0.61,hold,,,0.0,,,0,0.0,43.529999,0,0.0,hold,,,0.0,,,0,0.0,47.661144,43801,0.1986,hold,,,0.0,,,0,0.0
2005-08-04,10456225,2011596,False,False,,84.365257,75402,0.6084,hold,,,0.0,,,0,0.0,43.68,0,0.0,hold,,,0.0,,,0,0.0,47.563309,43801,0.1992,hold,,,0.0,,,0,0.0
2005-08-05,10396797,2011596,False,False,,83.792442,75402,0.6077,hold,,,0.0,,,0,0.0,43.599998,0,0.0,hold,,,0.0,,,0,0.0,47.192612,43801,0.1988,hold,,,0.0,,,0,0.0
2005-08-08,10381139,2011596,False,False,,83.635628,75402,0.6075,hold,,,0.0,,,0,0.0,43.349998,0,0.0,hold,,,0.0,,,0,0.0,47.105083,43801,0.1987,hold,,,0.0,,,0,0.0
2005-08-09,10426856,2011596,False,False,,84.140251,75402,0.6085,hold,,,0.0,,,0,0.0,43.34,0,0.0,hold,,,0.0,,,0,0.0,47.280136,43801,0.1986,hold,,,0.0,,,0,0.0
2005-08-10,10421514,2011596,False,False,,84.099304,75402,0.6085,hold,,,0.0,,,0,0.0,43.650002,0,0.0,hold,,,0.0,,,0,0.0,47.228653,43801,0.1985,hold,,,0.0,,,0,0.0
2005-08-11,10461143,2011596,False,False,,84.433464,75402,0.6086,hold,,,0.0,,,0,0.0,44.450001,0,0.0,hold,,,0.0,,,0,0.0,47.558163,43801,0.1991,hold,,,0.0,,,0,0.0
2005-08-12,10443263,2011596,False,False,,83.915222,75402,0.6059,hold,,,0.0,,,0,0.0,44.490002,0,0.0,hold,,,0.0,,,0,0.0,48.042103,43801,0.2015,hold,,,0.0,,,0,0.0
2005-08-15,10476929,2011596,False,False,,84.433464,75402,0.6077,hold,,,0.0,,,0,0.0,44.130001,0,0.0,hold,,,0.0,,,0,0.0,47.91856,43801,0.2003,hold,,,0.0,,,0,0.0
2005-08-16,10408805,2011596,False,False,,83.335579,75402,0.6037,hold,,,0.0,,,0,0.0,44.549999,0,0.0,hold,,,0.0,,,0,0.0,48.253242,43801,0.2031,hold,,,0.0,,,0,0.0
2005-08-17,10394308,2011596,False,False,,83.328751,75402,0.6045,hold,,,0.0,,,0,0.0,43.91,0,0.0,hold,,,0.0,,,0,0.0,47.934006,43801,0.202,hold,,,0.0,,,0,0.0
2005-08-18,10409356,2011596,False,False,,83.321945,75402,0.6036,hold,,,0.0,,,0,0.0,43.830002,0,0.0,hold,,,0.0,,,0,0.0,48.289284,43801,0.2032,hold,,,0.0,,,0,0.0
2005-08-19,10423529,2011596,False,False,,83.512894,75402,0.6041,hold,,,0.0,,,0,0.0,43.599998,0,0.0,hold,,,0.0,,,0,0.0,48.284142,43801,0.2029,hold,,,0.0,,,0,0.0
2005-08-22,10421273,2011596,False,False,,83.512894,75402,0.6042,hold,,,0.0,,,0,0.0,43.700001,0,0.0,hold,,,0.0,,,0,0.0,48.232651,43801,0.2027,hold,,,0.0,,,0,0.0
2005-08-23,10419141,2011596,False,False,,83.356018,75402,0.6032,hold,,,0.0,,,0,0.0,43.759998,0,0.0,hold,,,0.0,,,0,0.0,48.454021,43801,0.2037,hold,,,0.0,,,0,0.0
2005-08-24,10365126,2011596,False,False,,82.612755,75402,0.601,hold,,,0.0,,,0,0.0,43.59,0,0.0,hold,,,0.0,,,0,0.0,48.500343,43801,0.205,hold,,,0.0,,,0,0.0
2005-08-25,10394515,2011596,False,False,,82.912796,75402,0.6015,hold,,,0.0,,,0,0.0,43.73,0,0.0,hold,,,0.0,,,0,0.0,48.6548,43801,0.205,hold,,,0.0,,,0,0.0
2005-08-26,10351163,2011596,False,False,,82.346802,75402,0.5998,hold,,,0.0,,,0,0.0,43.610001,0,0.0,hold,,,0.0,,,0,0.0,48.639385,43801,0.2058,hold,,,0.0,,,0,0.0
2005-08-29,10401689,2011596,False,False,,82.98101,75402,0.6015,hold,,,0.0,,,0,0.0,43.57,0,0.0,hold,,,0.0,,,0,0.0,48.70116,43801,0.2051,hold,,,0.0,,,0,0.0
2005-08-30,10382313,2011596,False,False,,82.544601,75402,0.5995,hold,,,0.0,,,0,0.0,43.009998,0,0.0,hold,,,0.0,,,0,0.0,49.010052,43801,0.2068,hold,,,0.0,,,0,0.0
2005-08-31,10479022,2011596,False,False,,83.587891,75402,0.6015,hold,,,0.0,,,0,0.0,43.400002,0,0.0,hold,,,0.0,,,0,0.0,49.421986,43801,0.2066,hold,,,0.0,,,0,0.0
2005-09-01,10461358,2011596,True,False,,83.526505,75402,0.602,hold,,,0.0,,,0,0.0,44.220001,0,0.0,hold,,,0.0,,,0,0.0,49.124382,43801,0.2057,hold,,,0.0,,,0,0.0
2005-09-02,10451857,2011596,False,False,,83.376488,75402,0.6015,hold,,,0.0,,,0,0.0,44.25,0,0.0,hold,,,0.0,,,0,0.0,49.16571,43801,0.206,hold,,,0.0,,,0,0.0
2005-09-06,10510223,2011596,False,False,,84.351654,75402,0.6052,hold,,,0.0,,,0,0.0,44.27,0,0.0,hold,,,0.0,,,0,0.0,48.819515,43801,0.2035,hold,,,0.0,,,0,0.0
2005-09-07,10500879,2011596,False,False,,84.494835,75402,0.6067,hold,,,0.0,,,0,0.0,44.330002,0,0.0,hold,,,0.0,,,0,0.0,48.359703,43801,0.2017,hold,,,0.0,,,0,0.0
2005-09-08,10482059,2011596,False,False,,84.215225,75402,0.6058,hold,,,0.0,,,0,0.0,44.599998,0,0.0,hold,,,0.0,,,0,0.0,48.411373,43801,0.2023,hold,,,0.0,,,0,0.0
2005-09-09,10545407,2011596,False,False,,84.965324,75402,0.6075,hold,,,0.0,,,0,0.0,44.84,0,0.0,hold,,,0.0,,,0,0.0,48.566372,43801,0.2017,hold,,,0.0,,,0,0.0
2005-09-12,10517845,2011596,False,False,,84.794861,75402,0.6079,hold,,,0.0,,,0,0.0,44.889999,0,0.0,hold,,,0.0,,,0,0.0,48.230564,43801,0.2009,hold,,,0.0,,,0,0.0
2005-09-13,10493456,2011596,False,False,,84.324348,75402,0.6059,hold,,,0.0,,,0,0.0,44.560001,0,0.0,hold,,,0.0,,,0,0.0,48.483727,43801,0.2024,hold,,,0.0,,,0,0.0
2005-09-14,10462171,2011596,False,False,,84.017487,75402,0.6055,hold,,,0.0,,,0,0.0,44.959999,0,0.0,hold,,,0.0,,,0,0.0,48.297737,43801,0.2022,hold,,,0.0,,,0,0.0
2005-09-15,10441660,2011596,False,False,,83.976578,75402,0.6064,hold,,,0.0,,,0,0.0,45.419998,0,0.0,hold,,,0.0,,,0,0.0,47.899883,43801,0.2009,hold,,,0.0,,,0,0.0
2005-09-16,10472882,2011596,False,False,,84.57373,75402,0.6089,hold,,,0.0,,,0,0.0,45.82,0,0.0,hold,,,0.0,,,0,0.0,47.584721,43801,0.199,hold,,,0.0,,,0,0.0
2005-09-19,10456236,2011596,False,False,,84.292938,75402,0.6079,hold,REDUCE_TO_TARGET,rebalance 2005-09-19,-82115.0,,,0,0.0,46.25,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,2091247.0,,,0,0.0,47.688046,43801,0.1998,hold,INCREASE_TO_TARGET,rebalance 2005-09-19,2463.0,,,0,0.0
2005-09-20,10389237,18,False,True,daily,83.580765,74426,0.5988,hold,,,0.0,REDUCE_TO_TARGET,sell,976,84.115184,46.23,44819,0.1994,hold,,,0.0,ENTER_TO_TARGET,buy,44819,46.52,47.812069,43852,0.2018,hold,,,0.0,INCREASE_TO_TARGET,buy,51,47.682903
2005-09-21,10387815,18,False,False,,82.800041,74426,0.5932,hold,,,0.0,,,0,0.0,47.060001,44819,0.203,hold,,,0.0,,,0,0.0,48.256386,43852,0.2037,hold,,,0.0,,,0,0.0
2005-09-22,10376322,18,False,False,,83.094543,74426,0.596,hold,,,0.0,,,0,0.0,46.360001,44819,0.2002,hold,,,0.0,,,0,0.0,48.209892,43852,0.2037,hold,,,0.0,,,0,0.0
2005-09-23,10361971,18,False,False,,83.163017,74426,0.5973,hold,,,0.0,,,0,0.0,46.279999,44819,0.2002,hold,,,0.0,,,0,0.0,47.848186,43852,0.2025,hold,,,0.0,,,0,0.0
2005-09-26,10372590,18,False,False,,83.258904,74426,0.5974,hold,,,0.0,,,0,0.0,46.57,44819,0.2012,hold,,,0.0,,,0,0.0,47.631207,43852,0.2014,hold,,,0.0,,,0,0.0
2005-09-27,10359664,18,False,False,,83.238365,74426,0.598,hold,,,0.0,,,0,0.0,46.25,44819,0.2001,hold,,,0.0,,,0,0.0,47.698353,43852,0.2019,hold,,,0.0,,,0,0.0
2005-09-28,10404477,18,False,False,,83.320526,74426,0.596,hold,,,0.0,,,0,0.0,46.799999,44819,0.2016,hold,,,0.0,,,0,0.0,48.018696,43852,0.2024,hold,,,0.0,,,0,0.0
2005-09-29,10458866,18,False,False,,83.998482,74426,0.5977,hold,,,0.0,,,0,0.0,47.099998,44819,0.2018,hold,,,0.0,,,0,0.0,47.801739,43852,0.2004,hold,,,0.0,,,0,0.0
2005-09-30,10453056,18,False,False,,84.258713,74426,0.5999,hold,,,0.0,,,0,0.0,46.700001,44819,0.2002,hold,,,0.0,,,0,0.0,47.636391,43852,0.1998,hold,,,0.0,,,0,0.0
2005-10-03,10401750,18,True,False,,83.957413,74426,0.6007,hold,,,0.0,,,0,0.0,46.419998,44819,0.2,hold,,,0.0,,,0,0.0,47.263962,43852,0.1993,hold,,,0.0,,,0,0.0
2005-10-04,10339580,18,False,False,,83.012344,74426,0.5975,hold,,,0.0,,,0,0.0,46.450001,44819,0.2013,hold,,,0.0,,,0,0.0,47.419548,43852,0.2011,hold,,,0.0,,,0,0.0
2005-10-05,10263611,18,False,False,,81.923538,74426,0.5941,hold,,,0.0,,,0,0.0,46.360001,44819,0.2024,hold,,,0.0,,,0,0.0,47.627068,43852,0.2035,hold,,,0.0,,,0,0.0
2005-10-06,10271827,18,False,False,,81.629051,74426,0.5915,hold,,,0.0,,,0,0.0,47.209999,44819,0.206,hold,,,0.0,,,0,0.0,47.445503,43852,0.2026,hold,,,0.0,,,0,0.0
2005-10-07,10307864,18,False,False,,81.909843,74426,0.5914,hold,,,0.0,,,0,0.0,47.360001,44819,0.2059,hold,,,0.0,,,0,0.0,47.637417,43852,0.2027,hold,,,0.0,,,0,0.0
2005-10-10,10255469,18,False,False,,81.218178,74426,0.5894,hold,,,0.0,,,0,0.0,47.369999,44819,0.207,hold,,,0.0,,,0,0.0,47.606289,43852,0.2036,hold,,,0.0,,,0,0.0
2005-10-11,10243379,18,False,False,,81.101776,74426,0.5893,hold,,,0.0,,,0,0.0,47.389999,44819,0.2074,hold,,,0.0,,,0,0.0,47.507706,43852,0.2034,hold,,,0.0,,,0,0.0
2005-10-12,10151536,18,False,False,,80.464912,74426,0.5899,hold,,,0.0,,,0,0.0,46.849998,44819,0.2068,hold,,,0.0,,,0,0.0,47.046108,43852,0.2032,hold,,,0.0,,,0,0.0
2005-10-13,10148080,18,False,False,,80.416954,74426,0.5898,hold,,,0.0,,,0,0.0,47.02,44819,0.2077,hold,,,0.0,,,0,0.0,46.87495,43852,0.2026,hold,,,0.0,,,0,0.0
2005-10-14,10198234,18,False,False,,81.266106,74426,0.5931,hold,,,0.0,,,0,0.0,46.799999,44819,0.2057,hold,,,0.0,,,0,0.0,46.802319,43852,0.2012,hold,,,0.0,,,0,0.0
2005-10-17,10240820,18,False,False,,81.567406,74426,0.5928,hold,,,0.0,,,0,0.0,47.259998,44819,0.2068,hold,,,0.0,,,0,0.0,46.791931,43852,0.2004,hold,,,0.0,,,0,0.0
2005-10-18,10165696,18,False,False,,80.684036,74426,0.5907,hold,,,0.0,,,0,0.0,47.0,44819,0.2072,hold,,,0.0,,,0,0.0,46.843811,43852,0.2021,hold,,,0.0,,,0,0.0
2005-10-19,10236922,18,False,False,,82.026245,74426,0.5964,hold,,,0.0,,,0,0.0,46.34,44819,0.2029,hold,,,0.0,,,0,0.0,46.864586,43852,0.2008,hold,,,0.0,,,0,0.0
2005-10-20,10118704,18,False,False,,80.581299,74426,0.5927,hold,,,0.0,,,0,0.0,45.98,44819,0.2037,hold,,,0.0,,,0,0.0,46.989056,43852,0.2036,hold,,,0.0,,,0,0.0
2005-10-21,10185459,18,False,False,,80.896317,74426,0.5911,hold,,,0.0,,,0,0.0,46.52,44819,0.2047,hold,,,0.0,,,0,0.0,47.424782,43852,0.2042,hold,,,0.0,,,0,0.0
2005-10-24,10256749,18,False,False,,82.149483,74426,0.5961,hold,,,0.0,,,0,0.0,46.389999,44819,0.2027,hold,,,0.0,,,0,0.0,47.056465,43852,0.2012,hold,,,0.0,,,0,0.0
2005-10-25,10256809,18,False,False,,81.985184,74426,0.5949,hold,,,0.0,,,0,0.0,47.060001,44819,0.2056,hold,,,0.0,,,0,0.0,46.651901,43852,0.1995,hold,,,0.0,,,0,0.0
2005-10-26,10218125,18,False,False,,81.74543,74426,0.5954,hold,,,0.0,,,0,0.0,46.93,44819,0.2058,hold,,,0.0,,,0,0.0,46.30954,43852,0.1987,hold,,,0.0,,,0,0.0
2005-10-27,10171884,18,False,False,,80.875778,74426,0.5918,hold,,,0.0,,,0,0.0,47.18,44819,0.2079,hold,,,0.0,,,0,0.0,46.475525,43852,0.2004,hold,,,0.0,,,0,0.0
2005-10-28,10260548,18,False,False,,82.039925,74426,0.5951,hold,,,0.0,,,0,0.0,47.220001,44819,0.2063,hold,,,0.0,,,0,0.0,46.48074,43852,0.1987,hold,,,0.0,,,0,0.0
2005-10-31,10244484,18,False,False,,82.265923,74426,0.5977,hold,,,0.0,,,0,0.0,46.400002,44819,0.203,hold,,,0.0,,,0,0.0,46.568916,43852,0.1993,hold,,,0.0,,,0,0.0
2005-11-01,10230453,18,True,False,,82.512505,74426,0.6003,hold,,,0.0,,,0,0.0,45.73,44819,0.2003,hold,,,0.0,,,0,0.0,46.515244,43852,0.1994,hold,,,0.0,,,0,0.0
2005-11-02,10302998,18,False,False,,83.375298,74426,0.6023,hold,,,0.0,,,0,0.0,46.130001,44819,0.2007,hold,,,0.0,,,0,0.0,46.296402,43852,0.197,hold,,,0.0,,,0,0.0
2005-11-03,10308175,18,False,False,,83.731415,74426,0.6045,hold,,,0.0,,,0,0.0,45.959999,44819,0.1998,hold,,,0.0,,,0,0.0,45.983784,43852,0.1956,hold,,,0.0,,,0,0.0
2005-11-04,10276654,18,False,False,,83.621857,74426,0.6056,hold,,,0.0,,,0,0.0,45.509998,44819,0.1985,hold,,,0.0,,,0,0.0,45.910858,43852,0.1959,hold,,,0.0,,,0,0.0
2005-11-07,10301278,18,False,False,,83.704033,74426,0.6048,hold,,,0.0,,,0,0.0,45.77,44819,0.1991,hold,,,0.0,,,0,0.0,46.067169,43852,0.1961,hold,,,0.0,,,0,0.0
2005-11-08,10327201,18,False,False,,83.704033,74426,0.6032,hold,,,0.0,,,0,0.0,45.91,44819,0.1992,hold,,,0.0,,,0,0.0,46.515244,43852,0.1975,hold,,,0.0,,,0,0.0
2005-11-09,10343467,18,False,False,,83.813583,74426,0.6031,hold,,,0.0,,,0,0.0,46.560001,44819,0.2017,hold,,,0.0,,,0,0.0,46.035908,43852,0.1952,hold,,,0.0,,,0,0.0
2005-11-10,10412977,18,False,False,,84.464149,74426,0.6037,hold,,,0.0,,,0,0.0,46.48,44819,0.2001,hold,,,0.0,,,0,0.0,46.598621,43852,0.1962,hold,,,0.0,,,0,0.0
2005-11-11,10449870,18,False,False,,84.751801,74426,0.6036,hold,,,0.0,,,0,0.0,46.799999,44819,0.2007,hold,,,0.0,,,0,0.0,46.624672,43852,0.1957,hold,,,0.0,,,0,0.0
2005-11-14,10422924,18,False,False,,84.703827,74426,0.6048,hold,,,0.0,,,0,0.0,46.619999,44819,0.2005,hold,,,0.0,,,0,0.0,46.275589,43852,0.1947,hold,,,0.0,,,0,0.0
