Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,ugl_value,ugl_weight,ugl_signal,ugl_shares,ugl_avg_price,ugl_realized_pnl,ugl_unrealized_pnl,ubt_value,ubt_weight,ubt_signal,ubt_shares,ubt_avg_price,ubt_realized_pnl,ubt_unrealized_pnl,drawdown_pct
2017-01-20,28431828,23,False,,9700628,0.3412,buy,1041683,7.670061,5043930,1710856,10179509,0.358,buy,1776271,4.477666,7393412,2225961,4436823,0.1561,buy,487831,10.357957,-10257,-616109,4114845,0.1447,buy,131962,30.138322,2546303,137731,-7.13
2017-01-23,28554144,23,False,,9658427,0.3382,buy,1041683,7.670061,5043930,1668656,10194831,0.357,buy,1776271,4.477666,7393412,2241283,4494143,0.1574,buy,487831,10.357957,-10257,-558789,4206719,0.1473,buy,131962,30.138322,2546303,229605,-6.73
2017-01-24,28693258,23,False,,9772609,0.3406,buy,1041683,7.670061,5043930,1782838,10333826,0.3601,buy,1776271,4.477666,7393412,2380278,4450238,0.1551,buy,487831,10.357957,-10257,-602694,4136560,0.1442,buy,131962,30.138322,2546303,159447,-6.27
2017-01-25,28900042,23,False,,9938924,0.3439,buy,1041683,7.670061,5043930,1949152,10539586,0.3647,buy,1776271,4.477666,7393412,2586038,4380722,0.1516,buy,487831,10.357957,-10257,-672210,4040787,0.1398,buy,131962,30.138322,2546303,63674,-5.6
2017-01-26,28817216,23,False,,9927754,0.3445,buy,1041683,7.670061,5043930,1937982,10556004,0.3663,buy,1776271,4.477666,7393412,2602456,4302669,0.1493,buy,487831,10.357957,-10257,-750263,4030765,0.1399,buy,131962,30.138322,2546303,53652,-5.87
2017-01-27,28912222,23,False,,9901690,0.3425,buy,1041683,7.670061,5043930,1911918,10596496,0.3665,buy,1776271,4.477666,7393412,2642948,4313646,0.1492,buy,487831,10.357957,-10257,-739287,4100367,0.1418,buy,131962,30.138322,2546303,123254,-5.56
2017-01-30,28640233,23,False,,9782542,0.3416,buy,1041683,7.670061,5043930,1792770,10437800,0.3644,buy,1776271,4.477666,7393412,2484252,4349013,0.1518,buy,487831,10.357957,-10257,-703919,4070855,0.1421,buy,131962,30.138322,2546303,93741,-6.44
2017-01-31,28755346,23,False,,9777579,0.34,buy,1041683,7.670061,5043930,1787807,10394022,0.3615,buy,1776271,4.477666,7393412,2440474,4466093,0.1553,buy,487831,10.357957,-10257,-586839,4117628,0.1432,buy,131962,30.138322,2546303,140515,-6.07
2017-02-01,28851446,23,False,,9780060,0.339,buy,1041683,7.670061,5043930,1790288,10535207,0.3652,buy,1776271,4.477666,7393412,2581659,4444140,0.154,buy,487831,10.357957,-10257,-608792,4092015,0.1418,buy,131962,30.138322,2546303,114902,-5.75
2017-02-02,28859648,23,False,,9785023,0.3391,buy,1041683,7.670061,5043930,1795251,10516603,0.3644,buy,1776271,4.477666,7393412,2563055,4490484,0.1556,buy,487831,10.357957,-10257,-562448,4067515,0.1409,buy,131962,30.138322,2546303,90402,-5.73
2017-02-03,29047780,23,False,,9922786,0.3416,buy,1041683,7.670061,5043930,1933014,10571322,0.3639,buy,1776271,4.477666,7393412,2617775,4517315,0.1555,buy,487831,10.357957,-10257,-535617,4036334,0.139,buy,131962,30.138322,2546303,59220,-5.11
2017-02-06,29236892,23,False,,9888037,0.3382,buy,1041683,7.670061,5043930,1898265,10599778,0.3625,buy,1776271,4.477666,7393412,2646230,4625857,0.1582,buy,487831,10.357957,-10257,-427075,4123196,0.141,buy,131962,30.138322,2546303,146082,-4.5
2017-02-07,29368827,23,False,,9891759,0.3368,buy,1041683,7.670061,5043930,1901987,10676392,0.3635,buy,1776271,4.477666,7393412,2722845,4617320,0.1572,buy,487831,10.357957,-10257,-435612,4183331,0.1424,buy,131962,30.138322,2546303,206218,-4.06
2017-02-08,29582645,23,False,,9917823,0.3353,buy,1041683,7.670061,5043930,1928051,10716886,0.3623,buy,1776271,4.477666,7393412,2763338,4658786,0.1575,buy,487831,10.357957,-10257,-394146,4289126,0.145,buy,131962,30.138322,2546303,312013,-3.37
2017-02-09,29608121,23,False,,10023321,0.3385,buy,1041683,7.670061,5043930,2033549,10791308,0.3645,buy,1776271,4.477666,7393412,2837760,4605125,0.1555,buy,487831,10.357957,-10257,-447808,4188344,0.1415,buy,131962,30.138322,2546303,211231,-3.28
2017-02-10,29769236,23,False,,10101510,0.3393,buy,1041683,7.670061,5043930,2111738,10860261,0.3648,buy,1776271,4.477666,7393412,2906714,4618540,0.1551,buy,487831,10.357957,-10257,-434392,4188901,0.1407,buy,131962,30.138322,2546303,211788,-2.76
2017-02-13,29887411,23,False,,10214454,0.3418,buy,1041683,7.670061,5043930,2224682,10983931,0.3675,buy,1776271,4.477666,7393412,3030383,4556342,0.1525,buy,487831,10.357957,-10257,-496591,4132662,0.1383,buy,131962,30.138322,2546303,155549,-2.37
2017-02-14,30022009,23,False,,10301331,0.3431,buy,1041683,7.670061,5043930,2311559,11053976,0.3682,buy,1776271,4.477666,7393412,3100428,4568537,0.1522,buy,487831,10.357957,-10257,-484395,4098141,0.1365,buy,131962,30.138322,2546303,121028,-1.93
2017-02-15,30253015,23,False,,10403104,0.3439,buy,1041683,7.670061,5043930,2413332,11180935,0.3696,buy,1776271,4.477666,7393412,3227387,4607564,0.1523,buy,487831,10.357957,-10257,-445368,4061389,0.1342,buy,131962,30.138322,2546303,84276,-1.18
2017-02-16,30351910,23,False,,10390689,0.3423,buy,1041683,7.670061,5043930,2400917,11177651,0.3683,buy,1776271,4.477666,7393412,3224103,4657566,0.1535,buy,487831,10.357957,-10257,-395366,4125981,0.1359,buy,131962,30.138322,2546303,148867,-0.85
2017-02-17,30452284,23,False,,10411791,0.3419,buy,1041683,7.670061,5043930,2422019,11275056,0.3703,buy,1776271,4.477666,7393412,3321508,4628297,0.152,buy,487831,10.357957,-10257,-424636,4137116,0.1359,buy,131962,30.138322,2546303,160003,-0.53
2017-02-21,30691236,23,False,,10537146,0.3433,buy,1041683,7.670061,5043930,2547374,11382316,0.3709,buy,1776271,4.477666,7393412,3428768,4630736,0.1509,buy,487831,10.357957,-10257,-422197,4141014,0.1349,buy,131962,30.138322,2546303,163901,0.0
2017-02-22,30705298,23,False,,10523492,0.3427,buy,1041683,7.670061,5043930,2533720,11392162,0.371,buy,1776271,4.477666,7393412,3438614,4644151,0.1512,buy,487831,10.357957,-10257,-408781,4145469,0.135,buy,131962,30.138322,2546303,168356,0.0
2017-02-23,30735821,23,False,,10542110,0.343,buy,1041683,7.670061,5043930,2552338,11310079,0.368,buy,1776271,4.477666,7393412,3356531,4719765,0.1536,buy,487831,10.357957,-10257,-333167,4163843,0.1355,buy,131962,30.138322,2546303,186730,0.0
2017-02-24,30939927,23,False,,10560726,0.3413,buy,1041683,7.670061,5043930,2570954,11345101,0.3667,buy,1776271,4.477666,7393412,3391554,4766109,0.154,buy,487831,10.357957,-10257,-286823,4267967,0.1379,buy,131962,30.138322,2546303,290854,0.0
2017-02-27,30937971,23,False,,10599203,0.3426,buy,1041683,7.670061,5043930,2609431,11376840,0.3677,buy,1776271,4.477666,7393412,3423292,4742937,0.1533,buy,487831,10.357957,-10257,-309995,4218968,0.1364,buy,131962,30.138322,2546303,241855,-0.01
2017-02-28,30822774,23,False,,10543351,0.3421,buy,1041683,7.670061,5043930,2553579,11304606,0.3668,buy,1776271,4.477666,7393412,3351058,4724643,0.1533,buy,487831,10.357957,-10257,-328289,4250151,0.1379,buy,131962,30.138322,2546303,273037,-0.38
2017-03-01,31197856,23,False,,10822604,0.3469,buy,1041683,7.670061,5043930,2832832,11549767,0.3702,buy,1776271,4.477666,7393412,3596219,4723424,0.1514,buy,487831,10.357957,-10257,-329509,4102038,0.1315,buy,131962,30.138322,2546303,124924,0.0
2017-03-02,30804332,6,True,monthly,10797585,0.3505,buy,1050966,7.694262,5043930,2711177,10809585,0.3509,buy,1678983,4.477666,7588303,3291660,4575999,0.1486,buy,483210,10.357957,-14376,-429069,4621157,0.15,buy,150542,30.255701,2546303,66403,-1.26
2017-03-03,30887022,6,False,,10803849,0.3498,buy,1050966,7.694262,5043930,2717441,10846828,0.3512,buy,1678983,4.477666,7588303,3328903,4567543,0.1479,buy,483210,10.357957,-14376,-437526,4668797,0.1512,buy,150542,30.255701,2546303,114043,-1.0
2017-03-06,30664594,6,False,,10737485,0.3502,buy,1050966,7.694262,5043930,2651078,10800273,0.3522,buy,1678983,4.477666,7588303,3282348,4498685,0.1467,buy,483210,10.357957,-14376,-506383,4628145,0.1509,buy,150542,30.255701,2546303,73391,-1.71
2017-03-07,30470564,6,False,,10678628,0.3505,buy,1050966,7.694262,5043930,2592220,10756826,0.353,buy,1678983,4.477666,7588303,3238901,4429828,0.1454,buy,483210,10.357957,-14376,-575240,4605276,0.1511,buy,150542,30.255701,2546303,50522,-2.33
2017-03-08,30354452,6,False,,10631049,0.3502,buy,1050966,7.694262,5043930,2544641,10796136,0.3557,buy,1678983,4.477666,7588303,3278211,4377883,0.1442,buy,483210,10.357957,-14376,-627186,4549378,0.1499,buy,150542,30.255701,2546303,-5375,-2.7
2017-03-09,30270402,6,False,,10658596,0.3521,buy,1050966,7.694262,5043930,2572188,10810617,0.3571,buy,1678983,4.477666,7588303,3292693,4322313,0.1428,buy,483210,10.357957,-14376,-682755,4478869,0.148,buy,150542,30.255701,2546303,-75884,-2.97
2017-03-10,30481540,6,False,,10724963,0.3519,buy,1050966,7.694262,5043930,2638555,10903725,0.3577,buy,1678983,4.477666,7588303,3385801,4342850,0.1425,buy,483210,10.357957,-14376,-662218,4509995,0.148,buy,150542,30.255701,2546303,-44759,-2.3
2017-03-13,30492757,6,False,,10741239,0.3523,buy,1050966,7.694262,5043930,2654832,10936830,0.3587,buy,1678983,4.477666,7588303,3418905,4356138,0.1429,buy,483210,10.357957,-14376,-648930,4458543,0.1462,buy,150542,30.255701,2546303,-96210,-2.26
2017-03-14,30339942,6,False,,10663603,0.3515,buy,1050966,7.694262,5043930,2577196,10879931,0.3586,buy,1678983,4.477666,7588303,3362006,4304193,0.1419,buy,483210,10.357957,-14376,-700875,4492209,0.1481,buy,150542,30.255701,2546303,-62545,-2.75
2017-03-15,30910525,6,False,,10838905,0.3507,buy,1050966,7.694262,5043930,2752497,11015452,0.3564,buy,1678983,4.477666,7588303,3497527,4464860,0.1444,buy,483210,10.357957,-14376,-540208,4591302,0.1485,buy,150542,30.255701,2546303,36548,-0.92
2017-03-16,30873027,6,False,,10802598,0.3499,buy,1050966,7.694262,5043930,2716190,11007176,0.3565,buy,1678983,4.477666,7588303,3489251,4499893,0.1458,buy,483210,10.357957,-14376,-505175,4563354,0.1478,buy,150542,30.255701,2546303,8600,-1.04
2017-03-17,30860247,6,False,,10761275,0.3487,buy,1050966,7.694262,5043930,2674867,10986486,0.356,buy,1678983,4.477666,7588303,3468561,4505933,0.146,buy,483210,10.357957,-14376,-499135,4606547,0.1493,buy,150542,30.255701,2546303,51793,-1.08
2017-03-20,30967885,6,False,,10734982,0.3466,buy,1050966,7.694262,5043930,2648574,11010280,0.3555,buy,1678983,4.477666,7588303,3492356,4562710,0.1473,buy,483210,10.357957,-14376,-442358,4659906,0.1505,buy,150542,30.255701,2546303,105152,-0.74
2017-03-21,30517438,6,False,,10459495,0.3427,buy,1050966,7.694262,5043930,2373088,10683376,0.3501,buy,1678983,4.477666,7588303,3165451,4633984,0.1518,buy,483210,10.357957,-14376,-371084,4740577,0.1553,buy,150542,30.255701,2546303,185823,-2.18
2017-03-22,30754101,6,False,,10509513,0.3417,buy,1050966,7.694262,5043930,2423105,10822954,0.3519,buy,1678983,4.477666,7588303,3305030,4658144,0.1515,buy,483210,10.357957,-14376,-346924,4763483,0.1549,buy,150542,30.255701,2546303,208729,-1.42
2017-03-23,30665550,6,False,,10484444,0.3419,buy,1050966,7.694262,5043930,2398037,10772256,0.3513,buy,1678983,4.477666,7588303,3254331,4647272,0.1515,buy,483210,10.357957,-14376,-357796,4761571,0.1553,buy,150542,30.255701,2546303,206817,-1.71
2017-03-24,30727608,6,False,,10471907,0.3408,buy,1050966,7.694262,5043930,2385500,10803299,0.3516,buy,1678983,4.477666,7588303,3285374,4655728,0.1515,buy,483210,10.357957,-14376,-349340,4796667,0.1561,buy,150542,30.255701,2546303,241913,-1.51
2017-03-27,30840029,6,False,,10444331,0.3387,buy,1050966,7.694262,5043930,2357923,10846754,0.3517,buy,1678983,4.477666,7588303,3328829,4708881,0.1527,buy,483210,10.357957,-14376,-296187,4840056,0.1569,buy,150542,30.255701,2546303,285303,-1.15
2017-03-28,31005358,6,False,,10593499,0.3417,buy,1050966,7.694262,5043930,2507091,10976093,0.354,buy,1678983,4.477666,7588303,3458168,4667809,0.1505,buy,483210,10.357957,-14376,-337260,4767952,0.1538,buy,150542,30.255701,2546303,213198,-0.62
2017-03-29,31208551,6,False,,10619824,0.3403,buy,1050966,7.694262,5043930,2533417,11078526,0.355,buy,1678983,4.477666,7588303,3560601,4694385,0.1504,buy,483210,10.357957,-14376,-310683,4815810,0.1543,buy,150542,30.255701,2546303,261056,0.0
2017-03-30,31170262,6,False,,10677486,0.3426,buy,1050966,7.694262,5043930,2591078,11109570,0.3564,buy,1678983,4.477666,7588303,3591646,4626736,0.1484,buy,483210,10.357957,-14376,-378332,4756464,0.1526,buy,150542,30.255701,2546303,201710,-0.12
2017-03-31,31149053,6,False,,10634863,0.3414,buy,1050966,7.694262,5043930,2548455,11098187,0.3563,buy,1678983,4.477666,7588303,3580262,4644856,0.1491,buy,483210,10.357957,-14376,-360212,4771141,0.1532,buy,150542,30.255701,2546303,216388,-0.19
2017-04-03,31230224,6,False,,10596004,0.3393,buy,1050966,7.694262,5043930,2509597,11081632,0.3548,buy,1678983,4.477666,7588303,3563707,4689553,0.1502,buy,483210,10.357957,-14376,-315515,4863029,0.1557,buy,150542,30.255701,2546303,308275,0.0
2017-04-04,31246323,6,False,,10613556,0.3397,buy,1050966,7.694262,5043930,2527149,11112673,0.3556,buy,1678983,4.477666,7588303,3594748,4711298,0.1508,buy,483210,10.357957,-14376,-293771,4808790,0.1539,buy,150542,30.255701,2546303,254036,0.0
2017-04-05,31109876,6,False,,10545865,0.339,buy,1050966,7.694262,5043930,2459457,11027827,0.3545,buy,1678983,4.477666,7588303,3509903,4708881,0.1514,buy,483210,10.357957,-14376,-296187,4827296,0.1552,buy,150542,30.255701,2546303,272542,-0.44
2017-04-06,31149848,6,False,,10594749,0.3401,buy,1050966,7.694262,5043930,2508342,11038175,0.3544,buy,1678983,4.477666,7588303,3520250,4688345,0.1505,buy,483210,10.357957,-14376,-316723,4828573,0.155,buy,150542,30.255701,2546303,273819,-0.31
2017-04-07,31092251,6,False,,10575952,0.3401,buy,1050966,7.694262,5043930,2489544,11026791,0.3546,buy,1678983,4.477666,7588303,3508867,4699217,0.1511,buy,483210,10.357957,-14376,-305851,4790285,0.1541,buy,150542,30.255701,2546303,235531,-0.49
2017-04-10,31150295,6,False,,10588486,0.3399,buy,1050966,7.694262,5043930,2502078,11037137,0.3543,buy,1678983,4.477666,7588303,3519213,4698009,0.1508,buy,483210,10.357957,-14376,-307059,4826656,0.1549,buy,150542,30.255701,2546303,271903,-0.31
2017-04-11,31270360,6,False,,10564670,0.3378,buy,1050966,7.694262,5043930,2478262,10942982,0.3499,buy,1678983,4.477666,7588303,3425057,4833308,0.1546,buy,483210,10.357957,-14376,-171760,4929394,0.1576,buy,150542,30.255701,2546303,374640,0.0
2017-04-12,31206425,6,False,,10476921,0.3357,buy,1050966,7.694262,5043930,2390514,10851927,0.3477,buy,1678983,4.477666,7588303,3334002,4900957,0.157,buy,483210,10.357957,-14376,-104111,4976613,0.1595,buy,150542,30.255701,2546303,421859,-0.2
2017-04-13,31074615,6,False,,10342799,0.3328,buy,1050966,7.694262,5043930,2256392,10759838,0.3463,buy,1678983,4.477666,7588303,3241914,4946862,0.1592,buy,483210,10.357957,-14376,-58206,5025109,0.1617,buy,150542,30.255701,2546303,470355,-0.63
2017-04-17,31377596,6,False,,10518286,0.3352,buy,1050966,7.694262,5043930,2431879,10935740,0.3485,buy,1678983,4.477666,7588303,3417816,4922702,0.1569,buy,483210,10.357957,-14376,-82366,5000861,0.1594,buy,150542,30.255701,2546303,446108,0.0
2017-04-18,31441755,6,False,,10449345,0.3323,buy,1050966,7.694262,5043930,2362938,10907802,0.3469,buy,1678983,4.477666,7588303,3389877,4963775,0.1579,buy,483210,10.357957,-14376,-41293,5120827,0.1629,buy,150542,30.255701,2546303,566073,0.0
2017-04-19,31286203,6,False,,10414246,0.3329,buy,1050966,7.694262,5043930,2327838,10938845,0.3496,buy,1678983,4.477666,7588303,3420920,4878005,0.1559,buy,483210,10.357957,-14376,-127063,5055101,0.1616,buy,150542,30.255701,2546303,500348,-0.49
2017-04-20,31604397,6,False,,10575952,0.3346,buy,1050966,7.694262,5043930,2489544,11112673,0.3516,buy,1678983,4.477666,7588303,3594748,4891293,0.1548,buy,483210,10.357957,-14376,-113775,5024472,0.159,buy,150542,30.255701,2546303,469719,0.0
2017-04-21,31553756,6,False,,10517036,0.3333,buy,1050966,7.694262,5043930,2430628,11112673,0.3522,buy,1678983,4.477666,7588303,3594748,4914246,0.1557,buy,483210,10.357957,-14376,-90822,5009795,0.1588,buy,150542,30.255701,2546303,455041,-0.16
2017-04-24,31942558,6,False,,10740163,0.3362,buy,1050966,7.694262,5043930,2653756,11380661,0.3563,buy,1678983,4.477666,7588303,3862736,4850220,0.1518,buy,483210,10.357957,-14376,-154848,4971508,0.1556,buy,150542,30.255701,2546303,416754,0.0
2017-04-25,32009742,6,False,,10863007,0.3394,buy,1050966,7.694262,5043930,2776600,11546210,0.3607,buy,1678983,4.477666,7588303,4028285,4755994,0.1486,buy,483210,10.357957,-14376,-249074,4844524,0.1513,buy,150542,30.255701,2546303,289771,0.0
2017-04-26,32066545,6,False,,10856740,0.3386,buy,1050966,7.694262,5043930,2770333,11513100,0.359,buy,1678983,4.477666,7588303,3995176,4804315,0.1498,buy,483210,10.357957,-14376,-200753,4892382,0.1526,buy,150542,30.255701,2546303,337629,0.0
2017-04-27,32180149,6,False,,10870527,0.3378,buy,1050966,7.694262,5043930,2784120,11647610,0.362,buy,1678983,4.477666,7588303,4129686,4763243,0.148,buy,483210,10.357957,-14376,-241826,4898763,0.1522,buy,150542,30.255701,2546303,344009,0.0
2017-04-28,32218828,6,False,,10831670,0.3362,buy,1050966,7.694262,5043930,2745262,11688999,0.3628,buy,1678983,4.477666,7588303,4171074,4789819,0.1487,buy,483210,10.357957,-14376,-215249,4908334,0.1523,buy,150542,30.255701,2546303,353580,0.0
2017-05-01,32290584,6,False,,10876797,0.3368,buy,1050966,7.694262,5043930,2790390,11886627,0.3681,buy,1678983,4.477666,7588303,4368703,4699217,0.1455,buy,483210,10.357957,-14376,-305851,4827936,0.1495,buy,150542,30.255701,2546303,273182,0.0
2017-05-02,32405575,6,False,,10884318,0.3359,buy,1050966,7.694262,5043930,2797910,11935259,0.3683,buy,1678983,4.477666,7588303,4417334,4696801,0.1449,buy,483210,10.357957,-14376,-308267,4889191,0.1509,buy,150542,30.255701,2546303,334437,0.0
2017-05-03,32172757,6,False,,10857994,0.3375,buy,1050966,7.694262,5043930,2771587,11857656,0.3686,buy,1678983,4.477666,7588303,4339732,4572375,0.1421,buy,483210,10.357957,-14376,-432694,4884725,0.1518,buy,150542,30.255701,2546303,329971,-0.72
2017-05-04,32064728,6,False,,10879305,0.3393,buy,1050966,7.694262,5043930,2792897,11865934,0.3701,buy,1678983,4.477666,7588303,4348009,4478149,0.1397,buy,483210,10.357957,-14376,-526919,4841334,0.151,buy,150542,30.255701,2546303,286580,-1.05
2017-05-05,32260633,6,False,,10973318,0.3401,buy,1050966,7.694262,5043930,2886910,11950778,0.3704,buy,1678983,4.477666,7588303,4432853,4492645,0.1393,buy,483210,10.357957,-14376,-512423,4843886,0.1501,buy,150542,30.255701,2546303,289132,-0.45
2017-05-08,32240509,6,False,,10965795,0.3401,buy,1050966,7.694262,5043930,2879387,12002514,0.3723,buy,1678983,4.477666,7588303,4484589,4479357,0.1389,buy,483210,10.357957,-14376,-525711,4792837,0.1487,buy,150542,30.255701,2546303,238084,-0.51
2017-05-09,32246036,6,False,,10943232,0.3394,buy,1050966,7.694262,5043930,2856824,12087358,0.3748,buy,1678983,4.477666,7588303,4569433,4433452,0.1375,buy,483210,10.357957,-14376,-571616,4781988,0.1483,buy,150542,30.255701,2546303,227234,-0.49
2017-05-10,32278018,6,False,,10977078,0.3401,buy,1050966,7.694262,5043930,2890671,12097707,0.3748,buy,1678983,4.477666,7588303,4579783,4423788,0.1371,buy,483210,10.357957,-14376,-581281,4779439,0.1481,buy,150542,30.255701,2546303,224685,-0.39
2017-05-11,32253364,6,False,,10935711,0.3391,buy,1050966,7.694262,5043930,2849304,12078046,0.3745,buy,1678983,4.477666,7588303,4560122,4457612,0.1382,buy,483210,10.357957,-14376,-547456,4781988,0.1483,buy,150542,30.255701,2546303,227234,-0.47
2017-05-12,32379861,6,False,,10905626,0.3368,buy,1050966,7.694262,5043930,2819219,12132889,0.3747,buy,1678983,4.477666,7588303,4614964,4486605,0.1386,buy,483210,10.357957,-14376,-518463,4854735,0.1499,buy,150542,30.255701,2546303,299982,-0.08
2017-05-15,32542448,6,False,,11008415,0.3383,buy,1050966,7.694262,5043930,2922007,12207383,0.3751,buy,1678983,4.477666,7588303,4689459,4509557,0.1386,buy,483210,10.357957,-14376,-495511,4817086,0.148,buy,150542,30.255701,2546303,262332,0.0
2017-05-16,32715520,6,False,,10995880,0.3361,buy,1050966,7.694262,5043930,2909472,12312924,0.3764,buy,1678983,4.477666,7588303,4795000,4549422,0.1391,buy,483210,10.357957,-14376,-455646,4857287,0.1485,buy,150542,30.255701,2546303,302534,0.0
2017-05-17,32024775,6,False,,10609796,0.3313,buy,1050966,7.694262,5043930,2523389,11681756,0.3648,buy,1678983,4.477666,7588303,4163831,4711298,0.1471,buy,483210,10.357957,-14376,-293771,5021919,0.1568,buy,150542,30.255701,2546303,467166,-2.11
2017-05-18,32223751,6,False,,10685007,0.3316,buy,1050966,7.694262,5043930,2598600,11880418,0.3687,buy,1678983,4.477666,7588303,4362494,4636400,0.1439,buy,483210,10.357957,-14376,-368668,5021919,0.1558,buy,150542,30.255701,2546303,467166,-1.5
2017-05-19,32527926,6,False,,10826653,0.3328,buy,1050966,7.694262,5043930,2740246,11986993,0.3685,buy,1678983,4.477666,7588303,4469069,4673849,0.1437,buy,483210,10.357957,-14376,-331219,5040425,0.155,buy,150542,30.255701,2546303,485671,-0.57
