entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2021-08-06,2022-01-25,48.351794,45.059457,29308,-96492,-0.0681,0.0,3,ubt,rebalance,271326,242018,1320602.562063192,172
2021-05-21,2022-01-25,15.882002,15.049715,144457,-120230,-0.0524,0.0,3,ugl,rebalance,861212,716755,2174036.679755,249
2020-04-20,2022-01-26,16.4793,34.317148,733984,13092695,1.0824,0.0,3,qld,signal,733984,0,25188237.391017634,646
2021-08-06,2022-02-11,48.351794,41.236066,242018,-1722134,-0.1472,0.0,3,ubt,signal,242018,0,9979870.115184115,189
2021-05-21,2022-03-02,15.882002,16.47044,82018,48263,0.0371,0.0,3,ugl,rebalance,716755,634737,1350872.54792,285
2020-06-02,2022-05-02,16.049798,26.355109,859973,8862289,0.6421,0.0,3,sso,signal,859973,0,22664681.94910337,699
2021-05-21,2022-07-07,15.664352,13.0607,715640,-1863277,-0.1662,0.0,3,ugl,signal,715640,0,9346759.348,412
2023-01-06,2023-02-07,14.187435,14.309442,7312,892,0.0086,0.0,3,ugl,rebalance,703147,695835,104630.64356,32
2023-01-06,2023-03-22,14.187435,15.276532,49374,53773,0.0768,0.0,3,ugl,rebalance,695835,646461,754263.515655,75
2023-03-22,2023-06-02,23.101626,29.308396,103776,644114,0.2687,0.0,3,qld,rebalance,1000352,896576,3041508.128409792,72
2023-02-07,2023-07-05,24.720817,28.20282,40736,141843,0.1409,0.0,3,sso,rebalance,1012670,971934,1148870.073523936,148
2023-03-22,2023-07-05,23.101626,31.66058,31175,266825,0.3705,0.0,3,qld,rebalance,896576,865401,987018.5957158001,105
2023-03-22,2023-12-20,23.101626,37.560098,47482,686517,0.6259,0.0,3,qld,rebalance,865401,817919,1783428.556569818,273
2023-02-07,2023-12-20,24.720817,31.716596,3122,21841,0.283,0.0,3,sso,rebalance,971934,968812,99019.21241228799,316
2023-02-07,2024-03-04,24.720817,36.397049,42318,494115,0.4723,0.0,3,sso,rebalance,968812,926494,1540250.3319811742,391
2023-03-22,2024-03-04,23.101626,43.929235,48196,1003807,0.9016,0.0,3,qld,rebalance,817919,769723,2117213.3976736283,348
2023-02-07,2024-04-02,24.720817,37.276964,8651,108623,0.5079,0.0,3,sso,rebalance,926494,917843,322483.012164157,420
2023-01-06,2024-04-02,14.554227,18.591557,96341,388960,0.2774,0.0,3,ugl,rebalance,907796,811455,1791129.145055523,452
2023-12-20,2024-04-16,20.277964,16.230586,830746,-3362344,-0.1996,0.0,3,ubt,signal,830746,0,13483494.171193086,118
2023-01-06,2024-04-22,14.554227,19.787958,155922,816054,0.3596,0.0,3,ugl,rebalance,811455,655533,3085377.9093150003,472
2023-02-07,2024-06-04,24.984119,37.948574,22429,290780,0.5189,0.0,3,sso,rebalance,943391,920962,851148.559831306,483
2023-03-22,2024-06-04,24.661093,44.453833,59343,1174561,0.8026,0.0,3,qld,rebalance,848135,788792,2638023.824299716,440
2023-01-06,2024-08-07,15.279269,20.186757,36166,177484,0.3212,0.0,3,ugl,rebalance,764058,727892,730074.235687498,579
2023-02-07,2024-08-07,24.984119,37.893509,4406,56879,0.5167,0.0,3,sso,rebalance,920962,916556,166958.802434024,547
2023-02-07,2024-10-15,24.984119,45.918616,30686,642396,0.8379,0.0,3,sso,rebalance,916556,885870,1409058.639590412,616
