Date,Open,High,Low,Close,change_pct
2016-10-07,110.191308,110.440046,108.583391,109.116402,-0.8
2016-10-10,109.116414,110.813165,109.116414,110.422295,1.2
2016-10-11,110.200201,110.2535,107.792758,108.405724,-1.83
2016-10-12,108.459012,108.92096,107.961537,108.316879,-0.08
2016-10-13,107.481847,107.85496,106.700099,107.419662,-0.83
2016-10-14,107.810544,108.236949,106.957725,106.984375,-0.41
2016-10-17,107.117586,107.357438,106.744479,106.859962,-0.12
2016-10-18,107.952666,108.005972,107.188689,107.472961,0.57
2016-10-19,107.641737,108.334652,107.046543,107.92601,0.42
2016-10-20,107.615094,108.379078,106.9666,107.606209,-0.3
2016-10-21,106.833338,107.819411,106.691199,107.552902,-0.05
2016-10-24,108.414598,108.920959,107.890466,108.236923,0.64
2016-10-25,108.210268,108.370172,107.135362,107.42852,-0.75
2016-10-26,106.700067,107.490701,106.122636,106.362495,-0.99
2016-10-27,106.708988,106.726753,104.905626,105.145485,-1.14
2016-10-28,105.101025,105.74064,104.60355,104.852287,-0.28
2016-10-31,104.985564,105.394205,104.647992,105.269836,0.4
2016-11-01,105.411992,105.44752,103.297707,103.981743,-1.22
2016-11-02,103.82182,103.937304,102.507055,102.658073,-1.27
2016-11-03,102.96898,103.262131,102.053971,102.160576,-0.48
2016-11-04,102.427122,103.848486,102.205034,102.817993,0.64
2016-11-07,104.825647,105.554097,104.568024,105.332008,2.45
2016-11-08,105.092167,106.122653,104.568035,105.607407,0.26
2016-11-09,104.896734,109.116411,104.870084,108.858788,3.08
2016-11-10,110.386727,111.399449,108.929829,110.59993,1.6
2016-11-11,111.070769,113.46044,110.644363,113.140633,2.3
2016-11-14,114.553137,115.716877,114.055661,114.730804,1.41
2016-11-15,114.464291,115.388173,113.975695,115.086136,0.31
2016-11-16,114.819624,115.485888,114.624185,115.07724,-0.01
2016-11-17,115.441474,116.223229,115.263806,115.752403,0.59
2016-11-18,116.098863,116.454199,115.752406,116.365372,0.53
2016-11-21,116.649635,117.262601,116.02779,116.907265,0.47
2016-11-22,117.369218,118.062132,116.969461,117.973305,0.91
2016-11-23,117.689011,118.728382,117.351446,118.710625,0.62
2016-11-25,118.799428,119.128128,118.630639,119.101479,0.33
2016-11-28,119.012662,119.039311,117.395853,117.555763,-1.3
2016-11-29,117.715649,118.230895,117.351435,117.493561,-0.05
2016-11-30,118.079893,118.230912,116.818434,116.916153,-0.49
2016-12-01,117.484701,117.75121,115.743523,116.34761,-0.49
2016-12-02,116.320942,116.791768,115.947835,116.2854,-0.05
2016-12-05,117.235937,118.444098,117.164868,118.284187,1.72
2016-12-06,118.6129,119.84771,117.919986,119.563431,1.08
2016-12-07,119.563433,120.975911,119.199205,120.727173,0.97
2016-12-08,121.038074,122.779252,120.638318,122.62822,1.57
2016-12-09,122.948029,123.321149,122.370605,122.86808,0.2
