Date,equity,position,drawdown_pct
2014-12-30,532929,266351,-99.2
2014-12-31,516243,266351,-99.23
2015-01-02,512005,266351,-99.23
2015-01-05,488962,266351,-99.27
2015-01-06,469574,266351,-99.3
2015-01-07,487637,266351,-99.27
2015-01-08,515448,266351,-99.23
2015-01-09,505012,266351,-99.24
2015-01-12,489491,266351,-99.27
2015-01-13,489068,266351,-99.27
2015-01-14,481546,266351,-99.28
2015-01-15,462423,266351,-99.31
2015-01-16,478897,266351,-99.28
2015-01-20,489491,266351,-99.27
2015-01-21,497013,266351,-99.26
2015-01-22,524665,266351,-99.22
2015-01-23,528162,266351,-99.21
2015-01-26,526996,266351,-99.21
2015-01-27,486207,266351,-99.27
2015-01-28,477837,266351,-99.29
2015-01-29,491663,266351,-99.26
2015-01-30,480380,266351,-99.28
2015-02-02,492988,266351,-99.26
2015-02-03,506443,266351,-99.24
2015-02-04,505118,266351,-99.24
2015-02-05,518520,266351,-99.22
2015-02-06,509091,266351,-99.24
2015-02-09,503476,266351,-99.25
2015-02-10,527579,266351,-99.21
2015-02-11,533511,266351,-99.2
2015-02-12,552158,266351,-99.17
2015-02-13,566090,266351,-99.15
2015-02-17,567626,266351,-99.15
2015-02-18,570063,266351,-99.15
2015-02-19,578644,266351,-99.13
2015-02-20,589769,266351,-99.12
2015-02-23,592100,266351,-99.11
2015-02-24,593318,266351,-99.11
2015-02-25,588550,266351,-99.12
2015-02-26,597503,266351,-99.11
2015-02-27,589610,266351,-99.12
2015-03-02,605501,266351,-99.09
2015-03-03,596814,266351,-99.11
2015-03-04,590193,266351,-99.12
2015-03-05,592788,266351,-99.11
2015-03-06,572394,266351,-99.14
2015-03-09,577903,266351,-99.14
2015-03-10,545907,266351,-99.18
2015-03-11,536319,266351,-99.2
2015-03-12,546596,266351,-99.18
2015-03-13,539551,266351,-99.19
2015-03-16,560210,266351,-99.16
2015-03-17,563335,266351,-99.16
2015-03-18,579545,266351,-99.13
2015-03-19,582353,266351,-99.13
2015-03-20,594430,266351,-99.11
2015-03-23,589451,266351,-99.12
2015-03-24,583465,266351,-99.13
2015-03-25,542783,266351,-99.19
2015-03-26,538333,266351,-99.19
2015-03-27,543525,266351,-99.19
2015-03-30,563074,266351,-99.16
2015-03-31,545644,266351,-99.18
2015-04-01,536426,266351,-99.2
2015-04-02,537326,266351,-99.2
2015-04-06,550253,266351,-99.18
2015-04-07,547710,266351,-99.18
2015-04-08,560743,266351,-99.16
2015-04-09,571179,266351,-99.15
2015-04-10,578013,266351,-99.14
2015-04-13,573722,266351,-99.14
2015-04-14,568795,266351,-99.15
2015-04-15,578861,266351,-99.13
2015-04-16,576848,266351,-99.14
